datetime,out_humidity,out_temperature,in_dht11_humidity,in_dht11_temperature,in_dht22_humidity,in_dht22_temperature
2015-01-20T00:00:00,76.5,14.3,35.0,20.0,70.2,23.1
2015-01-20T00:01:00,76.6,14.3,35.0,20.0,70.3,23.1
2015-01-20T00:02:00,76.7,14.3,35.0,20.0,70.3,23.1
2015-01-20T00:03:00,76.7,14.3,35.0,20.0,70.4,23.1
2015-01-20T00:04:00,76.5,14.3,35.0,20.0,70.4,23.1
2015-01-20T00:05:00,76.7,14.2,35.0,20.0,70.3,23.1
2015-01-20T00:06:00,76.7,14.3,35.0,20.0,70.2,23.1
2015-01-20T00:07:00,76.7,14.2,35.0,20.0,70.1,23.1
2015-01-20T00:08:00,76.6,14.2,35.0,20.0,70.1,23.1
2015-01-20T00:09:00,77.0,14.1,35.0,20.0,70.2,23.1
2015-01-20T00:10:00,77.1,14.1,35.0,20.0,70.3,23.1
2015-01-20T00:11:00,77.3,14.0,35.0,20.0,70.2,23.1
2015-01-20T00:12:00,77.4,14.0,35.0,20.0,70.2,23.1
2015-01-20T00:13:00,77.3,14.1,35.0,20.0,70.0,23.1
2015-01-20T00:14:00,77.3,14.1,35.0,20.0,70.0,23.1
2015-01-20T00:15:00,77.2,14.0,35.0,20.0,70.1,23.1
2015-01-20T00:16:00,77.2,14.0,35.0,20.0,69.4,23.1
2015-01-20T00:17:00,77.0,14.0,35.0,20.0,70.0,23.1
2015-01-20T00:18:00,77.2,14.0,35.0,20.0,70.1,23.1
2015-01-20T00:19:00,77.2,14.0,35.0,20.0,70.0,23.1
2015-01-20T00:20:00,77.4,13.9,35.0,20.0,70.1,23.0
2015-01-20T00:21:00,77.5,13.9,35.0,20.0,69.9,23.0
2015-01-20T00:22:00,77.3,13.9,35.0,20.0,70.1,23.1
2015-01-20T00:23:00,77.2,13.9,35.0,20.0,70.0,23.1
2015-01-20T00:24:00,77.0,13.9,35.0,20.0,70.0,23.1
2015-01-20T00:25:00,76.7,14.0,35.0,20.0,70.1,23.1
2015-01-20T00:26:00,76.2,14.1,35.0,20.0,70.1,23.1
2015-01-20T00:27:00,75.6,14.3,35.0,20.0,70.0,23.1
2015-01-20T00:28:00,75.1,14.3,35.0,20.0,70.3,23.1
2015-01-20T00:29:00,75.2,14.2,35.0,20.0,70.5,23.1
2015-01-20T00:30:00,75.3,14.2,35.0,20.0,70.6,23.1
2015-01-20T00:31:00,75.4,14.1,35.0,20.0,70.2,23.1
2015-01-20T00:32:00,75.6,14.1,35.0,20.0,70.3,23.2
2015-01-20T00:33:00,75.9,14.1,35.0,20.0,70.3,23.2
2015-01-20T00:34:00,75.8,14.0,35.0,20.0,69.6,23.1
2015-01-20T00:35:00,75.9,14.1,35.0,20.0,69.6,23.2
2015-01-20T00:36:00,75.9,14.0,35.0,20.0,69.3,23.1
2015-01-20T00:37:00,75.9,14.0,35.0,20.0,69.5,23.1
2015-01-20T00:38:00,75.8,14.0,35.0,20.0,69.4,23.1
2015-01-20T00:39:00,75.8,14.1,35.0,20.0,69.2,23.1
2015-01-20T00:40:00,75.9,14.1,35.0,20.0,69.3,23.1
2015-01-20T00:41:00,75.9,14.0,35.0,20.0,69.1,23.0
2015-01-20T00:42:00,75.9,14.1,35.0,20.0,69.3,23.0
2015-01-20T00:43:00,75.4,14.2,35.0,20.0,69.3,23.1
2015-01-20T00:44:00,75.0,14.3,35.0,20.0,69.1,23.0
2015-01-20T00:45:00,74.9,14.3,35.0,20.0,69.8,23.0
2015-01-20T00:46:00,75.1,14.2,35.0,20.0,71.3,23.1
2015-01-20T00:47:00,75.0,14.3,35.0,20.0,71.8,23.1
2015-01-20T00:48:00,74.7,14.4,35.0,20.0,72.0,23.1
2015-01-20T00:49:00,74.7,14.3,35.0,20.0,72.7,23.1
2015-01-20T00:50:00,74.8,14.3,35.0,20.0,72.7,23.2
2015-01-20T00:51:00,74.9,14.3,35.0,20.0,72.9,23.2
2015-01-20T00:52:00,75.4,14.1,35.0,20.0,73.2,23.2
2015-01-20T00:53:00,75.4,14.2,35.0,20.0,73.2,23.2
2015-01-20T00:54:00,75.3,14.3,35.0,20.0,73.2,23.2
2015-01-20T00:55:00,75.0,14.3,36.0,20.0,73.5,23.2
2015-01-20T00:56:00,74.7,14.4,36.0,20.0,73.5,23.3
2015-01-20T00:57:00,74.6,14.4,36.0,20.0,73.4,23.2
2015-01-20T00:58:00,74.6,14.4,36.0,20.0,73.9,23.3
2015-01-20T00:59:00,74.6,14.4,36.0,20.0,73.9,23.3
2015-01-20T01:00:00,74.4,14.4,36.0,20.0,73.4,23.3
2015-01-20T01:01:00,74.4,14.5,36.0,20.0,73.7,23.2
2015-01-20T01:02:00,74.4,14.5,36.0,20.0,73.5,23.2
2015-01-20T01:03:00,74.4,14.5,36.0,20.0,73.8,23.2
2015-01-20T01:04:00,74.3,14.5,36.0,20.0,74.0,23.2
2015-01-20T01:05:00,74.4,14.4,36.0,20.0,74.0,23.2
2015-01-20T01:06:00,74.4,14.4,36.0,20.0,73.9,23.2
2015-01-20T01:07:00,74.4,14.4,36.0,20.0,74.1,23.2
2015-01-20T01:08:00,74.5,14.5,36.0,20.0,74.2,23.2
2015-01-20T01:09:00,74.5,14.5,36.0,20.0,74.5,23.2
2015-01-20T01:10:00,74.6,14.5,36.0,20.0,74.3,23.2
2015-01-20T01:11:00,74.6,14.4,36.0,20.0,74.5,23.2
2015-01-20T01:12:00,74.7,14.4,36.0,20.0,74.8,23.2
2015-01-20T01:13:00,74.8,14.4,36.0,20.0,74.7,23.2
2015-01-20T01:14:00,74.8,14.4,36.0,20.0,74.7,23.1
2015-01-20T01:15:00,74.8,14.4,36.0,20.0,74.8,23.2
2015-01-20T01:16:00,74.9,14.4,36.0,20.0,74.8,23.2
2015-01-20T01:17:00,75.1,14.3,36.0,20.0,74.8,23.2
2015-01-20T01:18:00,75.1,14.3,36.0,20.0,75.0,23.1
2015-01-20T01:19:00,75.3,14.3,36.0,20.0,75.3,23.2
2015-01-20T01:20:00,75.2,14.3,36.0,20.0,75.1,23.2
2015-01-20T01:21:00,75.4,14.3,36.0,20.0,75.1,23.2
2015-01-20T01:22:00,75.4,14.3,36.0,20.0,74.9,23.2
2015-01-20T01:23:00,75.4,14.3,36.0,20.0,75.0,23.2
2015-01-20T01:24:00,75.5,14.3,36.0,20.0,75.1,23.2
2015-01-20T01:25:00,75.4,14.3,36.0,20.0,75.1,23.2
2015-01-20T01:26:00,75.5,14.3,36.0,20.0,75.0,23.2
2015-01-20T01:27:00,75.6,14.4,36.0,20.0,74.9,23.2
2015-01-20T01:28:00,75.9,14.2,36.0,20.0,75.0,23.2
2015-01-20T01:29:00,75.9,14.2,36.0,20.0,74.8,23.2
2015-01-20T01:30:00,75.8,14.2,36.0,20.0,74.9,23.2
2015-01-20T01:31:00,76.1,14.3,36.0,20.0,74.9,23.2
2015-01-20T01:32:00,76.0,14.3,36.0,20.0,74.9,23.2
2015-01-20T01:33:00,75.9,14.3,36.0,20.0,74.8,23.2
2015-01-20T01:34:00,76.1,14.3,36.0,20.0,75.1,23.2
2015-01-20T01:35:00,76.2,14.2,36.0,20.0,74.8,23.2
2015-01-20T01:36:00,76.3,14.2,36.0,20.0,75.1,23.2
2015-01-20T01:37:00,76.6,14.2,36.0,20.0,75.0,23.2
2015-01-20T01:38:00,77.1,14.1,36.0,20.0,74.8,23.2
2015-01-20T01:39:00,77.1,14.1,36.0,20.0,74.9,23.2
2015-01-20T01:40:00,77.0,14.1,36.0,20.0,74.9,23.2
2015-01-20T01:41:00,77.0,14.1,36.0,20.0,75.0,23.2
2015-01-20T01:42:00,77.0,14.2,36.0,20.0,75.3,23.2
2015-01-20T01:43:00,77.3,14.1,36.0,20.0,74.9,23.2
2015-01-20T01:44:00,77.6,14.0,36.0,20.0,75.0,23.2
2015-01-20T01:45:00,77.7,14.0,36.0,20.0,74.9,23.2
2015-01-20T01:46:00,77.6,14.0,36.0,20.0,74.9,23.2
2015-01-20T01:47:00,77.6,14.0,36.0,20.0,75.0,23.1
2015-01-20T01:48:00,77.6,14.0,36.0,20.0,75.3,23.2
2015-01-20T01:49:00,77.3,14.1,36.0,20.0,74.9,23.2
2015-01-20T01:50:00,77.1,14.1,36.0,20.0,74.9,23.2
2015-01-20T01:51:00,77.0,14.1,36.0,20.0,75.1,23.2
2015-01-20T01:52:00,77.0,14.1,36.0,20.0,75.0,23.2
2015-01-20T01:53:00,77.0,14.1,36.0,20.0,74.9,23.1
2015-01-20T01:54:00,76.8,14.1,36.0,20.0,74.9,23.2
2015-01-20T01:55:00,76.9,14.0,36.0,20.0,75.1,23.2
2015-01-20T01:56:00,77.0,14.0,36.0,20.0,75.0,23.1
2015-01-20T01:57:00,77.1,14.0,36.0,20.0,75.0,23.2
2015-01-20T01:58:00,77.4,13.9,36.0,20.0,75.0,23.2
2015-01-20T01:59:00,77.5,13.9,36.0,20.0,74.8,23.2
2015-01-20T02:00:00,77.3,13.9,36.0,20.0,74.9,23.1
2015-01-20T02:01:00,77.3,13.9,36.0,20.0,74.9,23.2
2015-01-20T02:02:00,77.3,13.8,36.0,20.0,75.0,23.1
2015-01-20T02:03:00,77.4,13.9,36.0,20.0,75.1,23.1
2015-01-20T02:04:00,77.1,13.9,36.0,20.0,74.8,23.2
2015-01-20T02:05:00,77.0,13.9,36.0,20.0,74.8,23.1
2015-01-20T02:06:00,76.9,13.9,36.0,20.0,74.7,23.1
2015-01-20T02:07:00,77.3,13.8,36.0,20.0,74.6,23.1
2015-01-20T02:08:00,77.6,13.8,36.0,20.0,74.8,23.1
2015-01-20T02:09:00,77.6,13.9,36.0,20.0,74.9,23.0
2015-01-20T02:10:00,77.3,13.9,36.0,20.0,74.9,23.0
2015-01-20T02:11:00,77.6,13.8,36.0,20.0,75.0,23.0
2015-01-20T02:12:00,77.4,13.9,36.0,20.0,75.0,23.0
2015-01-20T02:13:00,77.1,13.9,36.0,20.0,75.0,23.0
2015-01-20T02:14:00,77.1,14.0,36.0,20.0,75.0,23.0
2015-01-20T02:15:00,77.0,14.0,36.0,20.0,74.8,23.0
2015-01-20T02:16:00,76.8,14.0,36.0,20.0,74.9,23.0
2015-01-20T02:17:00,76.9,14.0,36.0,20.0,75.0,23.0
2015-01-20T02:18:00,76.9,14.0,36.0,20.0,75.1,23.0
2015-01-20T02:19:00,77.3,14.0,36.0,20.0,75.0,23.0
2015-01-20T02:20:00,77.6,13.9,36.0,20.0,75.0,23.0
2015-01-20T02:21:00,77.4,13.9,36.0,20.0,75.0,23.0
2015-01-20T02:22:00,77.8,13.7,36.0,20.0,75.0,23.0
2015-01-20T02:23:00,78.3,13.7,36.0,20.0,75.0,23.0
2015-01-20T02:24:00,78.2,13.8,36.0,20.0,74.6,23.0
2015-01-20T02:25:00,77.7,13.9,36.0,20.0,75.0,23.0
2015-01-20T02:26:00,77.6,13.9,36.0,20.0,74.8,23.0
2015-01-20T02:27:00,77.5,13.8,36.0,20.0,74.9,23.0
2015-01-20T02:28:00,77.5,13.9,36.0,20.0,75.0,23.0
2015-01-20T02:29:00,77.4,13.9,36.0,20.0,74.7,22.9
2015-01-20T02:30:00,77.0,14.0,36.0,20.0,74.7,23.0
2015-01-20T02:31:00,76.8,14.0,36.0,20.0,74.7,23.0
2015-01-20T02:32:00,76.7,14.0,36.0,20.0,74.8,23.0
2015-01-20T02:33:00,76.4,14.0,36.0,20.0,74.6,22.9
2015-01-20T02:34:00,76.5,13.9,36.0,20.0,74.7,23.0
2015-01-20T02:35:00,76.4,14.0,36.0,20.0,74.5,22.9
2015-01-20T02:36:00,76.6,13.9,36.0,20.0,74.7,22.9
2015-01-20T02:37:00,76.7,14.0,36.0,20.0,74.5,23.0
2015-01-20T02:38:00,76.6,14.0,36.0,20.0,74.6,22.9
2015-01-20T02:39:00,76.6,13.9,36.0,20.0,74.5,22.9
2015-01-20T02:40:00,77.0,13.8,36.0,20.0,74.7,22.9
2015-01-20T02:41:00,76.9,13.9,36.0,20.0,74.5,22.9
2015-01-20T02:42:00,76.7,13.9,36.0,20.0,74.8,22.9
2015-01-20T02:43:00,76.8,13.8,36.0,20.0,74.5,22.9
2015-01-20T02:44:00,77.1,13.7,36.0,20.0,74.6,22.8
2015-01-20T02:45:00,76.9,13.8,36.0,20.0,74.6,22.8
2015-01-20T02:46:00,76.5,13.9,36.0,20.0,74.5,22.9
2015-01-20T02:47:00,76.4,13.9,36.0,20.0,74.5,22.9
2015-01-20T02:48:00,76.5,13.9,36.0,20.0,74.6,22.9
2015-01-20T02:49:00,76.5,13.8,36.0,20.0,74.7,22.9
2015-01-20T02:50:00,76.6,13.8,36.0,20.0,74.4,22.9
