datetime,out_humidity,out_temperature,in_dht11_humidity,in_dht11_temperature,in_dht22_humidity,in_dht22_temperature
2015-07-05T00:00:00,37.7,17.0,50.0,20.0,91.1,22.1
2015-07-05T00:01:00,37.8,16.9,50.0,20.0,91.1,22.1
2015-07-05T00:02:00,38.3,16.8,50.0,20.0,91.3,22.1
2015-07-05T00:03:00,38.3,16.9,50.0,20.0,91.3,22.1
2015-07-05T00:04:00,38.2,17.0,50.0,20.0,91.2,22.1
2015-07-05T00:05:00,37.8,17.1,51.0,20.0,91.3,22.1
2015-07-05T00:06:00,37.7,17.1,51.0,20.0,91.6,22.1
2015-07-05T00:07:00,37.5,17.1,51.0,20.0,91.7,22.1
2015-07-05T00:08:00,37.2,17.1,51.0,20.0,91.7,22.1
2015-07-05T00:09:00,37.7,17.0,51.0,20.0,92.1,22.1
2015-07-05T00:10:00,37.7,17.0,51.0,20.0,91.6,22.1
2015-07-05T00:11:00,37.7,17.0,51.0,20.0,91.6,22.1
2015-07-05T00:12:00,37.6,17.1,51.0,20.0,91.8,22.1
2015-07-05T00:13:00,37.3,17.1,51.0,20.0,91.7,22.1
2015-07-05T00:14:00,37.4,17.1,51.0,20.0,91.5,22.0
2015-07-05T00:15:00,37.3,17.1,51.0,20.0,91.8,22.1
2015-07-05T00:16:00,36.8,17.1,51.0,20.0,91.4,22.1
2015-07-05T00:17:00,37.0,17.1,51.0,20.0,91.8,22.1
2015-07-05T00:18:00,37.0,17.1,51.0,20.0,91.6,22.1
2015-07-05T00:19:00,36.9,17.1,50.0,20.0,91.5,22.1
2015-07-05T00:20:00,36.6,17.1,50.0,20.0,91.8,22.1
2015-07-05T00:21:00,36.6,17.1,50.0,20.0,91.2,22.0
2015-07-05T00:22:00,36.6,17.1,50.0,20.0,91.3,22.0
2015-07-05T00:23:00,36.2,17.1,50.0,20.0,91.5,22.0
2015-07-05T00:24:00,36.8,17.0,50.0,20.0,91.6,22.1
2015-07-05T00:25:00,37.0,16.9,50.0,20.0,91.5,22.0
2015-07-05T00:26:00,37.0,16.9,50.0,20.0,91.6,22.1
2015-07-05T00:27:00,37.1,17.0,50.0,20.0,90.8,22.0
2015-07-05T00:28:00,37.3,17.0,50.0,20.0,91.4,22.0
2015-07-05T00:29:00,37.2,17.0,50.0,20.0,91.1,22.0
2015-07-05T00:30:00,37.2,17.1,50.0,20.0,91.3,22.0
2015-07-05T00:31:00,37.2,17.1,50.0,20.0,91.3,22.0
2015-07-05T00:32:00,37.4,17.1,50.0,20.0,91.0,22.0
2015-07-05T00:33:00,37.5,17.2,50.0,20.0,91.1,22.0
2015-07-05T00:34:00,37.0,17.2,50.0,20.0,91.1,22.0
2015-07-05T00:35:00,37.1,17.2,50.0,20.0,90.8,22.0
2015-07-05T00:36:00,37.4,17.1,50.0,20.0,90.9,22.0
2015-07-05T00:37:00,37.8,17.1,50.0,20.0,91.1,22.0
2015-07-05T00:38:00,37.8,17.1,50.0,20.0,90.9,22.0
2015-07-05T00:39:00,38.0,17.1,50.0,20.0,91.0,22.1
2015-07-05T00:40:00,37.7,17.1,49.0,20.0,90.8,22.1
2015-07-05T00:41:00,38.1,17.1,49.0,20.0,90.7,22.1
2015-07-05T00:42:00,37.9,17.0,49.0,20.0,90.5,22.1
2015-07-05T00:43:00,38.1,16.9,49.0,20.0,90.6,22.1
2015-07-05T00:44:00,38.9,16.9,49.0,20.0,90.5,22.1
2015-07-05T00:45:00,38.8,16.9,49.0,20.0,90.4,22.1
2015-07-05T00:46:00,39.0,17.0,49.0,20.0,90.4,22.1
2015-07-05T00:47:00,38.7,17.0,49.0,20.0,90.5,22.1
2015-07-05T00:48:00,38.8,16.9,49.0,20.0,90.8,22.1
2015-07-05T00:49:00,38.8,16.9,49.0,20.0,90.5,22.1
2015-07-05T00:50:00,38.8,17.0,49.0,20.0,90.4,22.1
2015-07-05T00:51:00,39.1,17.0,49.0,20.0,90.7,22.1
2015-07-05T00:52:00,39.4,17.0,49.0,20.0,90.4,22.1
2015-07-05T00:53:00,39.1,17.1,49.0,20.0,90.5,22.1
2015-07-05T00:54:00,38.8,17.0,49.0,20.0,90.5,22.1
2015-07-05T00:55:00,38.8,17.0,49.0,20.0,90.3,22.1
2015-07-05T00:56:00,38.8,17.1,49.0,20.0,90.0,22.1
2015-07-05T00:57:00,39.0,17.1,49.0,20.0,90.5,22.1
2015-07-05T00:58:00,38.8,17.1,49.0,20.0,90.3,22.1
2015-07-05T00:59:00,38.6,17.1,49.0,20.0,90.6,22.1
2015-07-05T01:00:00,38.5,17.1,49.0,20.0,90.4,22.1
2015-07-05T01:01:00,38.7,17.1,49.0,20.0,90.2,22.1
2015-07-05T01:02:00,38.9,17.1,49.0,20.0,90.8,22.1
2015-07-05T01:03:00,39.2,17.0,49.0,20.0,90.5,22.1
2015-07-05T01:04:00,40.0,16.9,49.0,20.0,90.3,22.1
2015-07-05T01:05:00,40.0,17.0,49.0,20.0,90.3,22.1
2015-07-05T01:06:00,39.9,16.9,49.0,20.0,90.3,22.1
2015-07-05T01:07:00,40.2,17.0,49.0,20.0,90.7,22.1
2015-07-05T01:08:00,39.4,16.9,49.0,20.0,90.7,22.1
2015-07-05T01:09:00,40.1,17.0,49.0,20.0,90.6,22.1
2015-07-05T01:10:00,39.8,16.9,49.0,20.0,90.4,22.1
2015-07-05T01:11:00,40.4,16.8,49.0,20.0,90.9,22.1
2015-07-05T01:12:00,40.6,16.9,49.0,20.0,90.6,22.1
