datetime,out_humidity,out_temperature,in_dht11_humidity,in_dht11_temperature,in_dht22_humidity,in_dht22_temperature
2015-01-27T00:00:00,59.0,15.6,32.0,19.0,58.8,22.0
2015-01-27T00:01:00,59.4,15.6,32.0,19.0,59.0,21.9
2015-01-27T00:02:00,60.0,15.5,32.0,19.0,59.4,21.8
2015-01-27T00:03:00,60.1,15.6,32.0,19.0,59.7,21.9
2015-01-27T00:04:00,60.1,15.6,32.0,19.0,59.6,22.0
2015-01-27T00:05:00,60.1,15.6,32.0,19.0,59.3,22.1
2015-01-27T00:06:00,60.0,15.6,32.0,19.0,59.2,22.1
2015-01-27T00:07:00,60.1,15.6,32.0,19.0,59.4,22.0
2015-01-27T00:08:00,60.2,15.6,32.0,19.0,59.2,22.1
2015-01-27T00:09:00,60.1,15.6,32.0,19.0,58.9,22.2
2015-01-27T00:10:00,60.0,15.6,32.0,19.0,58.7,22.2
2015-01-27T00:11:00,60.1,15.6,32.0,19.0,58.7,22.3
2015-01-27T00:12:00,60.1,15.5,32.0,19.0,58.6,22.3
2015-01-27T00:13:00,60.3,15.6,32.0,19.0,58.6,22.4
2015-01-27T00:14:00,60.2,15.6,32.0,19.0,58.5,22.3
2015-01-27T00:15:00,60.2,15.5,32.0,19.0,58.8,22.3
2015-01-27T00:16:00,60.3,15.5,32.0,19.0,58.9,22.2
2015-01-27T00:17:00,60.4,15.5,32.0,19.0,59.0,22.2
2015-01-27T00:18:00,60.2,15.6,32.0,19.0,59.0,22.1
2015-01-27T00:19:00,59.7,15.6,32.0,19.0,59.0,22.0
2015-01-27T00:20:00,59.7,15.7,32.0,19.0,59.2,21.9
2015-01-27T00:21:00,59.5,15.6,32.0,19.0,59.4,22.0
2015-01-27T00:22:00,59.6,15.6,32.0,19.0,59.3,22.0
2015-01-27T00:23:00,59.9,15.5,32.0,19.0,59.0,22.0
2015-01-27T00:24:00,59.9,15.5,32.0,19.0,59.2,22.1
2015-01-27T00:25:00,59.7,15.6,32.0,19.0,58.9,22.2
2015-01-27T00:26:00,59.6,15.6,32.0,19.0,59.1,22.2
2015-01-27T00:27:00,59.6,15.6,32.0,19.0,58.8,22.2
2015-01-27T00:28:00,59.6,15.6,32.0,19.0,58.8,22.1
2015-01-27T00:29:00,59.8,15.7,32.0,19.0,58.5,22.0
2015-01-27T00:30:00,59.8,15.7,32.0,19.0,59.2,21.9
2015-01-27T00:31:00,59.8,15.8,32.0,19.0,59.0,21.8
2015-01-27T00:32:00,59.7,15.8,32.0,19.0,59.1,21.7
2015-01-27T00:33:00,59.7,15.8,32.0,19.0,59.2,21.7
2015-01-27T00:34:00,59.7,15.8,32.0,19.0,59.3,21.7
2015-01-27T00:35:00,59.5,15.8,32.0,19.0,59.2,21.8
2015-01-27T00:36:00,59.4,15.8,32.0,19.0,59.0,21.8
2015-01-27T00:37:00,59.2,15.8,32.0,19.0,58.9,21.9
2015-01-27T00:38:00,58.8,15.8,32.0,19.0,58.9,21.9
2015-01-27T00:39:00,59.1,15.8,32.0,19.0,58.6,22.0
2015-01-27T00:40:00,59.2,15.7,32.0,19.0,59.0,22.0
2015-01-27T00:41:00,59.1,15.8,32.0,19.0,58.9,22.0
2015-01-27T00:42:00,59.1,15.7,32.0,19.0,59.4,21.9
2015-01-27T00:43:00,59.2,15.7,32.0,19.0,59.5,21.9
2015-01-27T00:44:00,59.2,15.8,32.0,19.0,59.3,21.8
2015-01-27T00:45:00,58.8,15.8,32.0,19.0,59.8,21.8
2015-01-27T00:46:00,58.7,15.8,32.0,19.0,59.5,21.8
2015-01-27T00:47:00,58.9,15.7,32.0,19.0,59.5,21.8
2015-01-27T00:48:00,58.8,15.7,32.0,19.0,59.9,21.8
2015-01-27T00:49:00,58.8,15.6,32.0,19.0,59.9,21.9
2015-01-27T00:50:00,58.8,15.6,32.0,19.0,59.6,22.0
2015-01-27T00:51:00,58.7,15.6,32.0,19.0,59.4,22.0
2015-01-27T00:52:00,58.5,15.6,32.0,19.0,59.2,22.1
2015-01-27T00:53:00,58.5,15.6,32.0,19.0,59.0,22.2
2015-01-27T00:54:00,58.4,15.6,32.0,19.0,59.0,22.2
2015-01-27T00:55:00,58.1,15.6,32.0,19.0,59.1,22.1
2015-01-27T00:56:00,58.1,15.6,32.0,19.0,59.2,22.1
2015-01-27T00:57:00,58.1,15.7,32.0,19.0,59.2,22.0
2015-01-27T00:58:00,58.0,15.7,32.0,19.0,59.4,22.0
2015-01-27T00:59:00,58.1,15.7,32.0,19.0,59.6,22.0
2015-01-27T01:00:00,58.2,15.6,32.0,19.0,59.4,21.9
2015-01-27T01:01:00,58.2,15.7,32.0,19.0,59.5,22.0
2015-01-27T01:02:00,58.1,15.7,32.0,19.0,59.4,22.0
2015-01-27T01:03:00,57.9,15.7,32.0,19.0,59.3,22.1
2015-01-27T01:04:00,57.9,15.7,32.0,19.0,59.2,22.1
2015-01-27T01:05:00,57.7,15.7,32.0,19.0,59.2,22.2
2015-01-27T01:06:00,57.7,15.7,32.0,19.0,58.9,22.2
2015-01-27T01:07:00,57.5,15.7,32.0,19.0,58.9,22.2
2015-01-27T01:08:00,57.4,15.8,32.0,19.0,58.8,22.2
2015-01-27T01:09:00,57.1,15.7,32.0,19.0,59.2,22.2
2015-01-27T01:10:00,57.0,15.7,32.0,19.0,59.8,22.1
2015-01-27T01:11:00,57.0,15.8,32.0,19.0,59.8,22.1
2015-01-27T01:12:00,56.9,15.7,32.0,19.0,60.5,22.0
2015-01-27T01:13:00,56.8,15.7,32.0,19.0,60.3,22.0
2015-01-27T01:14:00,56.8,15.8,32.0,19.0,60.2,22.0
2015-01-27T01:15:00,56.8,15.8,32.0,19.0,60.0,22.1
2015-01-27T01:16:00,56.8,15.8,32.0,19.0,59.8,22.2
2015-01-27T01:17:00,56.8,15.9,32.0,19.0,59.5,22.2
2015-01-27T01:18:00,56.9,15.9,32.0,19.0,59.5,22.3
2015-01-27T01:19:00,56.9,15.9,32.0,19.0,59.4,22.3
2015-01-27T01:20:00,57.1,15.8,32.0,19.0,59.2,22.4
2015-01-27T01:21:00,57.3,15.8,32.0,19.0,59.4,22.4
2015-01-27T01:22:00,57.3,15.8,32.0,19.0,59.4,22.4
2015-01-27T01:23:00,57.4,15.8,32.0,19.0,59.3,22.3
2015-01-27T01:24:00,57.4,15.8,32.0,19.0,59.6,22.3
2015-01-27T01:25:00,57.3,15.9,32.0,19.0,59.4,22.2
2015-01-27T01:26:00,57.0,16.0,32.0,19.0,59.7,22.2
2015-01-27T01:27:00,57.0,16.0,32.0,19.0,59.8,22.1
2015-01-27T01:28:00,56.8,16.0,32.0,19.0,59.8,22.1
2015-01-27T01:29:00,57.0,16.0,32.0,19.0,59.7,22.1
2015-01-27T01:30:00,56.9,16.0,32.0,19.0,59.5,22.2
2015-01-27T01:31:00,57.1,16.1,32.0,19.0,59.5,22.2
2015-01-27T01:32:00,56.9,16.1,32.0,19.0,59.4,22.3
2015-01-27T01:33:00,56.7,16.2,32.0,19.0,59.3,22.4
2015-01-27T01:34:00,56.8,16.2,32.0,19.0,59.6,22.4
2015-01-27T01:35:00,57.0,16.1,32.0,19.0,59.5,22.3
2015-01-27T01:36:00,57.5,16.1,32.0,19.0,59.5,22.4
2015-01-27T01:37:00,57.6,16.1,32.0,19.0,59.6,22.3
2015-01-27T01:38:00,57.5,16.1,32.0,19.0,59.5,22.2
2015-01-27T01:39:00,57.7,16.2,32.0,19.0,59.7,22.2
2015-01-27T01:40:00,57.9,16.1,32.0,19.0,60.0,22.1
2015-01-27T01:41:00,57.9,16.2,32.0,19.0,59.8,22.1
2015-01-27T01:42:00,58.1,16.1,32.0,19.0,59.9,22.2
2015-01-27T01:43:00,58.1,16.1,32.0,19.0,59.7,22.2
2015-01-27T01:44:00,58.3,16.1,32.0,19.0,59.5,22.2
2015-01-27T01:45:00,58.5,16.0,32.0,19.0,59.6,22.3
2015-01-27T01:46:00,58.6,16.0,32.0,19.0,59.3,22.4
2015-01-27T01:47:00,58.8,16.0,32.0,19.0,59.6,22.4
2015-01-27T01:48:00,58.7,16.0,32.0,19.0,59.5,22.4
2015-01-27T01:49:00,58.7,16.1,32.0,19.0,59.4,22.4
2015-01-27T01:50:00,58.6,16.1,32.0,19.0,59.5,22.3
2015-01-27T01:51:00,58.6,16.1,32.0,19.0,59.4,22.3
2015-01-27T01:52:00,58.6,16.2,32.0,19.0,59.5,22.2
2015-01-27T01:53:00,58.6,16.2,32.0,19.0,59.6,22.2
2015-01-27T01:54:00,58.3,16.2,32.0,19.0,59.8,22.2
2015-01-27T01:55:00,58.3,16.2,32.0,19.0,59.8,22.2
2015-01-27T01:56:00,58.3,16.2,32.0,19.0,59.7,22.2
2015-01-27T01:57:00,58.3,16.2,32.0,19.0,59.8,22.3
2015-01-27T01:58:00,58.5,16.1,32.0,19.0,59.4,22.3
2015-01-27T01:59:00,58.6,16.2,32.0,19.0,59.4,22.4
2015-01-27T02:00:00,58.7,16.3,32.0,19.0,59.2,22.4
2015-01-27T02:01:00,58.4,16.3,32.0,19.0,59.4,22.5
2015-01-27T02:02:00,58.4,16.2,32.0,19.0,59.2,22.4
2015-01-27T02:03:00,58.5,16.2,32.0,19.0,59.2,22.4
2015-01-27T02:04:00,58.4,16.2,32.0,19.0,59.3,22.4
2015-01-27T02:05:00,58.3,16.2,32.0,19.0,59.5,22.3
2015-01-27T02:06:00,58.4,16.3,32.0,19.0,59.5,22.2
2015-01-27T02:07:00,57.9,16.3,32.0,19.0,59.5,22.2
2015-01-27T02:08:00,58.0,16.3,32.0,19.0,60.0,22.2
2015-01-27T02:09:00,58.1,16.3,32.0,19.0,59.7,22.2
2015-01-27T02:10:00,58.0,16.4,32.0,19.0,59.6,22.2
2015-01-27T02:11:00,56.8,16.3,32.0,19.0,59.4,22.3
2015-01-27T02:12:00,57.1,16.3,32.0,19.0,59.3,22.3
2015-01-27T02:13:00,57.2,16.2,32.0,19.0,59.3,22.4
2015-01-27T02:14:00,57.2,16.2,32.0,19.0,59.1,22.5
2015-01-27T02:15:00,54.1,16.2,32.0,19.0,59.6,22.5
2015-01-27T02:16:00,52.7,16.3,32.0,19.0,59.3,22.4
2015-01-27T02:17:00,52.4,16.3,32.0,19.0,59.3,22.4
2015-01-27T02:18:00,51.8,16.3,32.0,19.0,59.1,22.3
2015-01-27T02:19:00,50.4,16.3,32.0,19.0,59.5,22.3
2015-01-27T02:20:00,50.4,16.3,32.0,19.0,59.5,22.2
2015-01-27T02:21:00,50.3,16.3,32.0,19.0,59.4,22.2
2015-01-27T02:22:00,49.5,16.3,32.0,19.0,59.7,22.2
2015-01-27T02:23:00,49.1,16.3,32.0,19.0,59.3,22.2
2015-01-27T02:24:00,48.5,16.4,32.0,19.0,58.9,22.2
2015-01-27T02:25:00,47.9,16.3,32.0,19.0,59.0,22.3
2015-01-27T02:26:00,47.8,16.3,32.0,19.0,59.0,22.3
2015-01-27T02:27:00,47.6,16.3,32.0,19.0,59.1,22.3
