datetime,out_humidity,out_temperature,in_dht11_humidity,in_dht11_temperature,in_dht22_humidity,in_dht22_temperature
2015-04-30T00:00:00,72.4,13.4,31.0,18.0,61.5,20.5
2015-04-30T00:01:00,72.3,13.4,31.0,18.0,61.5,20.5
2015-04-30T00:02:00,72.2,13.4,31.0,18.0,61.5,20.5
2015-04-30T00:03:00,72.1,13.4,31.0,18.0,61.5,20.4
2015-04-30T00:04:00,72.1,13.4,31.0,18.0,61.7,20.4
2015-04-30T00:05:00,72.0,13.4,31.0,18.0,62.1,20.4
2015-04-30T00:06:00,72.2,13.4,31.0,18.0,62.2,20.4
2015-04-30T00:07:00,72.2,13.4,31.0,18.0,62.1,20.4
2015-04-30T00:08:00,72.2,13.4,30.0,19.0,61.7,20.4
2015-04-30T00:09:00,72.2,13.4,31.0,18.0,61.7,20.5
2015-04-30T00:10:00,72.1,13.4,31.0,18.0,61.6,20.5
2015-04-30T00:11:00,72.0,13.4,31.0,18.0,61.7,20.5
2015-04-30T00:12:00,71.9,13.5,31.0,18.0,61.7,20.5
2015-04-30T00:13:00,71.8,13.5,31.0,18.0,61.7,20.4
2015-04-30T00:14:00,71.8,13.5,31.0,18.0,61.9,20.4
2015-04-30T00:15:00,71.8,13.5,31.0,18.0,62.2,20.3
2015-04-30T00:16:00,71.6,13.5,31.0,18.0,62.2,20.3
2015-04-30T00:17:00,71.6,13.5,31.0,18.0,62.1,20.4
2015-04-30T00:18:00,71.5,13.5,31.0,18.0,61.9,20.5
2015-04-30T00:19:00,71.5,13.5,31.0,18.0,61.8,20.5
2015-04-30T00:20:00,71.5,13.5,31.0,18.0,61.7,20.5
2015-04-30T00:21:00,71.5,13.5,31.0,18.0,61.5,20.5
2015-04-30T00:22:00,71.5,13.5,31.0,18.0,61.7,20.5
2015-04-30T00:23:00,71.6,13.4,31.0,18.0,61.8,20.4
2015-04-30T00:24:00,71.7,13.4,31.0,18.0,62.2,20.4
2015-04-30T00:25:00,72.0,13.4,31.0,18.0,62.1,20.3
2015-04-30T00:26:00,72.0,13.4,31.0,18.0,62.7,20.3
2015-04-30T00:27:00,71.9,13.4,31.0,18.0,62.2,20.4
2015-04-30T00:28:00,71.9,13.4,31.0,18.0,61.9,20.4
2015-04-30T00:29:00,71.8,13.4,31.0,18.0,61.8,20.4
2015-04-30T00:30:00,72.4,13.3,31.0,18.0,61.8,20.4
2015-04-30T00:31:00,72.9,13.2,31.0,18.0,62.2,20.4
2015-04-30T00:32:00,72.8,13.2,31.0,18.0,61.8,20.4
2015-04-30T00:33:00,72.6,13.3,31.0,18.0,62.4,20.4
2015-04-30T00:34:00,72.4,13.3,31.0,18.0,62.2,20.4
2015-04-30T00:35:00,72.1,13.4,31.0,18.0,62.6,20.3
2015-04-30T00:36:00,72.0,13.4,31.0,18.0,63.1,20.3
2015-04-30T00:37:00,71.7,13.4,31.0,18.0,62.5,20.3
2015-04-30T00:38:00,71.6,13.4,32.0,18.0,62.4,20.4
2015-04-30T00:39:00,71.6,13.4,31.0,18.0,62.0,20.4
2015-04-30T00:40:00,71.9,13.4,31.0,18.0,62.2,20.5
2015-04-30T00:41:00,71.9,13.4,31.0,18.0,62.0,20.4
2015-04-30T00:42:00,71.7,13.4,32.0,18.0,62.3,20.4
2015-04-30T00:43:00,71.7,13.4,31.0,18.0,62.4,20.4
2015-04-30T00:44:00,71.6,13.4,31.0,18.0,62.3,20.4
2015-04-30T00:45:00,71.6,13.4,31.0,18.0,62.4,20.3
2015-04-30T00:46:00,71.6,13.5,31.0,18.0,63.3,20.3
2015-04-30T00:47:00,71.6,13.5,31.0,18.0,62.8,20.3
2015-04-30T00:48:00,71.5,13.5,31.0,18.0,62.6,20.3
2015-04-30T00:49:00,71.5,13.5,31.0,18.0,62.3,20.4
2015-04-30T00:50:00,71.6,13.5,31.0,18.0,62.1,20.4
2015-04-30T00:51:00,71.7,13.4,31.0,18.0,62.0,20.5
2015-04-30T00:52:00,71.6,13.4,31.0,18.0,62.4,20.4
2015-04-30T00:53:00,71.6,13.4,31.0,18.0,62.5,20.4
2015-04-30T00:54:00,71.6,13.4,31.0,18.0,62.7,20.3
2015-04-30T00:55:00,71.8,13.4,32.0,18.0,63.1,20.3
2015-04-30T00:56:00,71.9,13.4,31.0,18.0,63.8,20.3
2015-04-30T00:57:00,72.0,13.4,31.0,18.0,63.2,20.3
2015-04-30T00:58:00,72.2,13.3,31.0,18.0,62.9,20.3
2015-04-30T00:59:00,72.1,13.3,31.0,18.0,62.8,20.3
2015-04-30T01:00:00,72.2,13.3,31.0,18.0,62.6,20.4
2015-04-30T01:01:00,72.2,13.3,31.0,18.0,62.5,20.4
2015-04-30T01:02:00,72.2,13.3,31.0,18.0,62.6,20.4
2015-04-30T01:03:00,72.5,13.3,32.0,18.0,62.5,20.4
2015-04-30T01:04:00,72.3,13.4,31.0,18.0,62.7,20.3
2015-04-30T01:05:00,72.3,13.3,31.0,18.0,62.9,20.3
2015-04-30T01:06:00,72.2,13.4,31.0,18.0,63.1,20.3
2015-04-30T01:07:00,71.9,13.4,32.0,18.0,63.2,20.3
2015-04-30T01:08:00,71.9,13.4,31.0,18.0,62.9,20.3
2015-04-30T01:09:00,71.7,13.4,31.0,18.0,62.8,20.3
2015-04-30T01:10:00,71.6,13.5,32.0,18.0,62.5,20.4
2015-04-30T01:11:00,71.6,13.5,31.0,18.0,62.6,20.4
2015-04-30T01:12:00,71.6,13.5,31.0,18.0,62.4,20.4
2015-04-30T01:13:00,71.5,13.5,31.0,18.0,62.6,20.4
2015-04-30T01:14:00,71.5,13.5,31.0,18.0,62.9,20.4
2015-04-30T01:15:00,71.6,13.5,31.0,18.0,63.2,20.3
2015-04-30T01:16:00,71.5,13.5,31.0,18.0,63.1,20.3
2015-04-30T01:17:00,71.4,13.5,31.0,18.0,63.1,20.3
2015-04-30T01:18:00,71.1,13.6,31.0,18.0,62.7,20.4
