datetime,out_humidity,out_temperature,in_dht11_humidity,in_dht11_temperature,in_dht22_humidity,in_dht22_temperature
2015-03-25T00:00:00,77.3,14.7,34.0,18.0,71.3,20.8
2015-03-25T00:01:00,77.1,14.8,32.0,19.0,71.4,20.8
2015-03-25T00:02:00,77.0,14.8,34.0,18.0,71.3,20.9
2015-03-25T00:03:00,76.9,14.8,34.0,18.0,71.1,20.8
2015-03-25T00:04:00,76.8,14.8,34.0,18.0,71.1,20.8
2015-03-25T00:05:00,76.9,14.8,34.0,18.0,71.0,20.8
2015-03-25T00:06:00,77.2,14.8,34.0,18.0,71.0,20.8
2015-03-25T00:07:00,77.1,14.8,34.0,18.0,71.0,20.8
2015-03-25T00:08:00,77.1,14.7,34.0,18.0,71.0,20.8
2015-03-25T00:09:00,77.0,14.8,34.0,18.0,71.2,20.8
2015-03-25T00:10:00,77.2,14.7,34.0,18.0,71.4,20.8
2015-03-25T00:11:00,77.0,14.7,34.0,18.0,71.2,20.8
2015-03-25T00:12:00,77.1,14.7,34.0,18.0,71.2,20.7
2015-03-25T00:13:00,76.9,14.7,33.0,18.0,71.7,20.7
2015-03-25T00:14:00,76.7,14.8,34.0,18.0,71.7,20.7
2015-03-25T00:15:00,76.4,14.7,34.0,18.0,71.5,20.7
2015-03-25T00:16:00,76.5,14.7,34.0,18.0,71.8,20.7
2015-03-25T00:17:00,76.5,14.7,34.0,18.0,71.9,20.7
2015-03-25T00:18:00,76.4,14.8,34.0,18.0,71.9,20.7
2015-03-25T00:19:00,76.4,14.8,34.0,18.0,71.6,20.7
2015-03-25T00:20:00,76.2,14.8,34.0,18.0,71.6,20.7
2015-03-25T00:21:00,76.1,14.8,34.0,18.0,71.4,20.7
2015-03-25T00:22:00,76.1,14.8,34.0,18.0,71.1,20.6
2015-03-25T00:23:00,76.0,14.8,33.0,18.0,71.5,20.6
2015-03-25T00:24:00,76.0,14.8,33.0,18.0,71.4,20.6
