datetime,out_humidity,out_temperature,in_dht11_humidity,in_dht11_temperature,in_dht22_humidity,in_dht22_temperature
2015-04-21T00:00:00,77.2,14.1,33.0,17.0,64.6,20.6
2015-04-21T00:01:00,77.1,14.0,33.0,17.0,64.6,20.7
2015-04-21T00:02:00,77.1,14.0,33.0,17.0,64.5,20.6
2015-04-21T00:03:00,77.2,14.0,33.0,17.0,64.6,20.7
2015-04-21T00:04:00,77.4,14.0,33.0,17.0,64.5,20.6
2015-04-21T00:05:00,77.4,14.0,33.0,17.0,64.5,20.6
2015-04-21T00:06:00,77.8,13.9,33.0,17.0,64.4,20.6
2015-04-21T00:07:00,77.7,13.9,33.0,17.0,64.4,20.6
2015-04-21T00:08:00,77.6,13.9,33.0,17.0,64.6,20.6
2015-04-21T00:09:00,77.7,13.9,34.0,17.0,64.5,20.6
2015-04-21T00:10:00,77.8,13.9,33.0,17.0,64.8,20.6
2015-04-21T00:11:00,78.9,13.7,33.0,17.0,64.6,20.7
2015-04-21T00:12:00,79.0,13.7,33.0,17.0,64.7,20.7
2015-04-21T00:13:00,78.6,13.8,33.0,17.0,64.5,20.6
2015-04-21T00:14:00,78.6,13.7,33.0,17.0,64.5,20.6
2015-04-21T00:15:00,78.6,13.8,33.0,17.0,64.5,20.6
2015-04-21T00:16:00,78.2,13.9,34.0,17.0,64.7,20.7
2015-04-21T00:17:00,77.6,13.9,33.0,17.0,64.5,20.6
2015-04-21T00:18:00,77.6,14.0,33.0,17.0,64.5,20.6
2015-04-21T00:19:00,77.4,14.0,34.0,17.0,64.7,20.6
2015-04-21T00:20:00,77.9,13.8,33.0,17.0,64.8,20.7
2015-04-21T00:21:00,78.0,13.8,33.0,17.0,64.6,20.7
2015-04-21T00:22:00,78.2,13.8,34.0,17.0,64.6,20.6
2015-04-21T00:23:00,78.0,13.8,34.0,17.0,64.6,20.7
2015-04-21T00:24:00,77.8,13.8,33.0,17.0,64.7,20.6
2015-04-21T00:25:00,78.0,13.8,33.0,17.0,64.6,20.6
2015-04-21T00:26:00,78.6,13.7,33.0,17.0,64.7,20.7
2015-04-21T00:27:00,78.1,13.8,33.0,17.0,64.6,20.6
2015-04-21T00:28:00,78.0,13.8,33.0,17.0,64.5,20.7
2015-04-21T00:29:00,78.1,13.9,33.0,17.0,64.5,20.7
2015-04-21T00:30:00,78.0,13.8,33.0,17.0,64.6,20.7
2015-04-21T00:31:00,77.8,13.9,33.0,17.0,64.5,20.7
