datetime,out_humidity,out_temperature,in_dht11_humidity,in_dht11_temperature,in_dht22_humidity,in_dht22_temperature
2015-05-25T00:00:00,87.1,13.7,35.0,18.0,73.3,20.7
2015-05-25T00:01:00,87.0,13.7,35.0,18.0,73.7,20.7
2015-05-25T00:02:00,86.9,13.7,35.0,18.0,73.6,20.7
2015-05-25T00:03:00,86.8,13.7,35.0,18.0,73.9,20.7
2015-05-25T00:04:00,86.2,13.7,35.0,18.0,73.7,20.7
2015-05-25T00:05:00,86.6,13.7,35.0,18.0,73.7,20.7
2015-05-25T00:06:00,86.9,13.7,35.0,18.0,73.9,20.7
2015-05-25T00:07:00,86.6,13.7,35.0,18.0,73.8,20.7
2015-05-25T00:08:00,86.5,13.6,35.0,18.0,73.6,20.6
2015-05-25T00:09:00,86.5,13.6,35.0,18.0,74.1,20.6
2015-05-25T00:10:00,86.0,13.6,35.0,18.0,73.2,20.6
2015-05-25T00:11:00,86.8,13.6,35.0,18.0,73.5,20.6
2015-05-25T00:12:00,86.6,13.6,35.0,18.0,73.7,20.7
2015-05-25T00:13:00,85.8,13.6,35.0,18.0,73.7,20.7
2015-05-25T00:14:00,86.3,13.7,35.0,18.0,73.4,20.7
2015-05-25T00:15:00,86.5,13.6,35.0,18.0,73.1,20.7
2015-05-25T00:16:00,86.5,13.6,35.0,18.0,73.5,20.6
2015-05-25T00:17:00,86.0,13.7,35.0,18.0,73.6,20.6
2015-05-25T00:18:00,85.8,13.7,35.0,18.0,73.2,20.6
2015-05-25T00:19:00,85.7,13.6,35.0,18.0,73.3,20.6
2015-05-25T00:20:00,86.0,13.6,35.0,18.0,73.5,20.6
2015-05-25T00:21:00,86.4,13.6,35.0,18.0,73.3,20.6
2015-05-25T00:22:00,86.6,13.5,35.0,18.0,73.2,20.6
2015-05-25T00:23:00,86.6,13.5,35.0,18.0,73.2,20.6
2015-05-25T00:24:00,86.5,13.6,35.0,18.0,72.7,20.6
