datetime,out_humidity,out_temperature,in_dht11_humidity,in_dht11_temperature,in_dht22_humidity,in_dht22_temperature
2015-01-30T00:00:00,78.0,14.1,32.0,19.0,65.0,21.2
2015-01-30T00:01:00,78.0,14.1,32.0,19.0,65.2,21.2
2015-01-30T00:02:00,78.1,14.1,32.0,19.0,65.1,21.3
2015-01-30T00:03:00,78.2,14.1,32.0,19.0,65.0,21.3
2015-01-30T00:04:00,78.2,14.1,32.0,19.0,65.2,21.2
2015-01-30T00:05:00,78.5,14.0,32.0,19.0,65.2,21.2
2015-01-30T00:06:00,78.6,14.0,32.0,19.0,65.3,21.1
2015-01-30T00:07:00,78.6,14.1,32.0,19.0,65.4,21.1
2015-01-30T00:08:00,78.6,14.1,32.0,19.0,65.7,21.1
2015-01-30T00:09:00,78.6,14.1,32.0,19.0,65.8,21.0
2015-01-30T00:10:00,78.6,14.0,32.0,19.0,66.0,21.0
2015-01-30T00:11:00,78.7,14.0,32.0,19.0,66.1,21.0
2015-01-30T00:12:00,78.8,14.1,32.0,19.0,65.9,21.0
2015-01-30T00:13:00,78.6,14.1,32.0,19.0,65.6,21.0
2015-01-30T00:14:00,78.6,14.1,32.0,19.0,65.5,21.0
2015-01-30T00:15:00,78.5,14.1,32.0,19.0,65.6,21.0
2015-01-30T00:16:00,78.5,14.1,32.0,19.0,65.6,21.0
2015-01-30T00:17:00,78.6,14.1,32.0,19.0,65.7,21.0
2015-01-30T00:18:00,78.5,14.0,32.0,19.0,65.9,20.9
2015-01-30T00:19:00,78.7,14.0,32.0,19.0,66.0,20.8
2015-01-30T00:20:00,78.7,14.0,32.0,19.0,66.2,20.9
2015-01-30T00:21:00,79.2,13.9,32.0,19.0,66.3,20.8
2015-01-30T00:22:00,79.3,13.9,32.0,19.0,66.3,20.8
2015-01-30T00:23:00,79.6,13.9,32.0,19.0,66.2,20.9
2015-01-30T00:24:00,79.8,13.9,32.0,19.0,65.8,21.0
2015-01-30T00:25:00,79.7,13.9,32.0,19.0,65.7,21.0
2015-01-30T00:26:00,79.6,13.9,32.0,19.0,65.8,21.0
