datetime,out_humidity,out_temperature,in_dht11_humidity,in_dht11_temperature,in_dht22_humidity,in_dht22_temperature
2015-03-13T00:00:00,81.4,14.8,34.0,17.0,73.2,19.3
2015-03-13T00:01:00,81.3,14.8,34.0,18.0,73.1,19.3
2015-03-13T00:02:00,81.3,14.8,34.0,17.0,73.1,19.3
2015-03-13T00:03:00,81.3,14.8,34.0,18.0,73.0,19.3
2015-03-13T00:04:00,81.4,14.8,34.0,18.0,73.0,19.3
2015-03-13T00:05:00,81.3,14.8,34.0,17.0,72.9,19.4
2015-03-13T00:06:00,81.5,14.8,34.0,18.0,73.0,19.4
2015-03-13T00:07:00,81.6,14.8,34.0,18.0,72.9,19.4
2015-03-13T00:08:00,81.8,14.8,34.0,18.0,72.8,19.4
2015-03-13T00:09:00,81.6,14.8,34.0,17.0,72.9,19.4
2015-03-13T00:10:00,81.8,14.8,34.0,18.0,72.9,19.4
2015-03-13T00:11:00,81.7,14.7,34.0,17.0,72.9,19.4
2015-03-13T00:12:00,81.5,14.7,34.0,18.0,72.8,19.3
2015-03-13T00:13:00,81.5,14.8,34.0,18.0,73.1,19.3
2015-03-13T00:14:00,81.4,14.7,34.0,18.0,73.0,19.4
2015-03-13T00:15:00,81.5,14.7,34.0,17.0,72.8,19.4
2015-03-13T00:16:00,81.4,14.7,34.0,18.0,73.0,19.3
2015-03-13T00:17:00,81.6,14.7,35.0,18.0,73.0,19.3
2015-03-13T00:18:00,81.8,14.7,34.0,18.0,72.9,19.3
2015-03-13T00:19:00,81.7,14.6,34.0,18.0,73.1,19.3
2015-03-13T00:20:00,81.8,14.7,34.0,17.0,73.2,19.3
2015-03-13T00:21:00,81.6,14.7,34.0,18.0,73.1,19.3
2015-03-13T00:22:00,81.6,14.6,34.0,18.0,73.1,19.3
2015-03-13T00:23:00,82.0,14.6,34.0,18.0,73.2,19.3
2015-03-13T00:24:00,81.8,14.6,34.0,17.0,73.1,19.2
2015-03-13T00:25:00,81.7,14.6,34.0,18.0,73.3,19.3
2015-03-13T00:26:00,81.9,14.6,34.0,18.0,73.2,19.2
2015-03-13T00:27:00,81.7,14.6,34.0,18.0,73.2,19.2
2015-03-13T00:28:00,81.8,14.6,34.0,17.0,73.4,19.3
2015-03-13T00:29:00,81.9,14.6,34.0,18.0,73.3,19.3
2015-03-13T00:30:00,81.8,14.6,35.0,18.0,73.2,19.3
2015-03-13T00:31:00,81.8,14.6,34.0,17.0,73.0,19.3
2015-03-13T00:32:00,81.8,14.6,34.0,18.0,73.0,19.3
2015-03-13T00:33:00,81.6,14.6,34.0,18.0,72.9,19.3
2015-03-13T00:34:00,82.0,14.5,34.0,18.0,73.0,19.3
2015-03-13T00:35:00,82.2,14.5,34.0,18.0,72.8,19.4
2015-03-13T00:36:00,82.0,14.5,34.0,18.0,72.7,19.4
2015-03-13T00:37:00,82.0,14.5,34.0,18.0,72.7,19.4
2015-03-13T00:38:00,82.0,14.5,34.0,18.0,72.6,19.4
2015-03-13T00:39:00,82.1,14.5,34.0,18.0,72.6,19.4
2015-03-13T00:40:00,82.0,14.5,34.0,18.0,72.7,19.4
2015-03-13T00:41:00,82.1,14.5,34.0,18.0,72.6,19.4
2015-03-13T00:42:00,82.0,14.5,34.0,18.0,72.5,19.4
2015-03-13T00:43:00,82.0,14.4,34.0,18.0,72.6,19.5
2015-03-13T00:44:00,82.1,14.4,34.0,18.0,72.5,19.5
2015-03-13T00:45:00,82.0,14.4,34.0,18.0,72.4,19.4
2015-03-13T00:46:00,82.0,14.4,34.0,18.0,72.4,19.4
2015-03-13T00:47:00,81.9,14.4,34.0,18.0,72.5,19.4
2015-03-13T00:48:00,81.9,14.4,34.0,18.0,72.7,19.4
2015-03-13T00:49:00,81.7,14.5,34.0,18.0,72.7,19.4
2015-03-13T00:50:00,81.7,14.5,34.0,18.0,72.8,19.3
2015-03-13T00:51:00,81.5,14.5,34.0,18.0,72.9,19.3
2015-03-13T00:52:00,81.5,14.5,34.0,18.0,72.9,19.3
2015-03-13T00:53:00,81.5,14.5,34.0,17.0,72.9,19.2
2015-03-13T00:54:00,81.6,14.5,34.0,18.0,73.1,19.2
2015-03-13T00:55:00,81.4,14.5,34.0,18.0,73.1,19.2
2015-03-13T00:56:00,81.4,14.5,34.0,18.0,73.1,19.2
