datetime,out_humidity,out_temperature,in_dht11_humidity,in_dht11_temperature,in_dht22_humidity,in_dht22_temperature
2015-04-20T09:36:00,77.6,13.8,35.0,17.0,71.1,19.9
2015-04-20T09:37:00,77.6,13.8,35.0,17.0,70.9,19.8
2015-04-20T09:38:00,79.0,13.5,35.0,17.0,70.7,19.8
2015-04-20T09:39:00,79.3,13.5,35.0,17.0,70.5,19.9
2015-04-20T09:40:00,78.6,13.6,35.0,17.0,70.4,19.9
2015-04-20T09:41:00,78.6,13.7,35.0,17.0,70.8,19.9
2015-04-20T09:42:00,77.9,13.8,35.0,17.0,70.5,19.9
2015-04-20T09:43:00,77.9,13.8,35.0,17.0,70.5,19.9
2015-04-20T09:44:00,77.6,13.8,35.0,17.0,70.3,19.8
2015-04-20T09:45:00,77.5,13.8,35.0,17.0,70.4,19.9
2015-04-20T09:46:00,77.7,13.9,35.0,17.0,70.5,19.9
2015-04-20T09:47:00,77.3,13.9,35.0,17.0,70.4,19.8
2015-04-20T09:48:00,77.1,14.0,35.0,17.0,70.5,19.8
2015-04-20T09:49:00,77.0,14.1,35.0,17.0,70.3,19.8
2015-04-20T09:50:00,77.2,13.9,35.0,17.0,70.4,19.8
2015-04-20T09:51:00,77.4,14.0,35.0,17.0,70.5,19.8
2015-04-20T09:52:00,77.9,13.8,35.0,17.0,70.5,19.8
2015-04-20T09:53:00,77.7,13.9,35.0,17.0,70.2,19.9
2015-04-20T09:54:00,77.3,14.0,35.0,17.0,70.2,19.8
2015-04-20T09:55:00,76.8,14.1,35.0,17.0,70.2,19.9
2015-04-20T09:56:00,76.6,14.1,35.0,17.0,70.0,19.8
2015-04-20T09:57:00,76.8,14.1,35.0,17.0,69.8,19.8
2015-04-20T09:58:00,76.8,14.2,35.0,17.0,70.1,19.8
2015-04-20T09:59:00,76.8,14.1,35.0,17.0,70.2,19.9
2015-04-20T10:00:00,76.9,14.0,35.0,17.0,70.0,19.8
2015-04-20T10:01:00,77.0,14.0,35.0,17.0,70.0,19.8
2015-04-20T10:02:00,77.2,14.0,35.0,17.0,70.1,19.8
2015-04-20T10:03:00,77.1,14.1,35.0,17.0,70.1,19.8
