datetime,out_humidity,out_temperature,in_dht11_humidity,in_dht11_temperature,in_dht22_humidity,in_dht22_temperature
2015-06-25T00:00:00,50.4,15.5,32.0,20.0,64.0,22.0
2015-06-25T00:01:00,50.5,15.5,32.0,20.0,63.6,22.1
2015-06-25T00:02:00,50.2,15.6,32.0,20.0,63.5,22.0
2015-06-25T00:03:00,50.1,15.6,32.0,20.0,63.4,22.0
2015-06-25T00:04:00,50.1,15.6,32.0,19.0,63.6,22.0
2015-06-25T00:05:00,50.1,15.6,32.0,19.0,63.7,22.0
2015-06-25T00:06:00,49.9,15.6,33.0,19.0,63.7,22.0
2015-06-25T00:07:00,49.8,15.6,32.0,19.0,63.7,21.9
2015-06-25T00:08:00,49.9,15.6,32.0,19.0,63.9,21.9
2015-06-25T00:09:00,49.9,15.6,32.0,19.0,64.0,21.9
2015-06-25T00:10:00,49.8,15.6,32.0,19.0,63.9,21.8
2015-06-25T00:11:00,49.7,15.6,32.0,19.0,64.0,21.8
2015-06-25T00:12:00,49.6,15.6,32.0,19.0,64.2,21.8
2015-06-25T00:13:00,49.6,15.6,32.0,19.0,64.3,21.9
2015-06-25T00:14:00,49.5,15.6,32.0,20.0,64.2,21.9
2015-06-25T00:15:00,49.7,15.6,32.0,20.0,64.3,21.8
2015-06-25T00:16:00,49.6,15.7,32.0,20.0,64.3,21.8
2015-06-25T00:17:00,49.6,15.6,32.0,19.0,64.0,21.8
2015-06-25T00:18:00,49.7,15.6,32.0,19.0,63.7,21.8
2015-06-25T00:19:00,49.6,15.6,32.0,19.0,63.8,21.7
2015-06-25T00:20:00,49.7,15.6,32.0,19.0,64.1,21.7
2015-06-25T00:21:00,49.8,15.7,32.0,19.0,63.9,21.6
2015-06-25T00:22:00,49.7,15.7,32.0,19.0,64.4,21.7
2015-06-25T00:23:00,49.6,15.7,32.0,19.0,64.5,21.6
2015-06-25T00:24:00,49.6,15.7,32.0,19.0,64.8,21.6
2015-06-25T00:25:00,49.5,15.7,32.0,20.0,64.7,21.6
2015-06-25T00:26:00,49.4,15.8,32.0,20.0,64.6,21.7
2015-06-25T00:27:00,49.4,15.7,32.0,20.0,64.4,21.7
2015-06-25T00:28:00,49.5,15.7,32.0,19.0,64.2,21.7
2015-06-25T00:29:00,49.6,15.7,32.0,19.0,64.4,21.7
2015-06-25T00:30:00,49.7,15.7,32.0,19.0,64.1,21.7
2015-06-25T00:31:00,49.7,15.6,32.0,19.0,64.4,21.7
2015-06-25T00:32:00,49.7,15.6,32.0,19.0,64.2,21.7
2015-06-25T00:33:00,50.1,15.5,32.0,19.0,64.5,21.6
2015-06-25T00:34:00,50.0,15.6,32.0,19.0,64.4,21.6
2015-06-25T00:35:00,50.0,15.6,32.0,19.0,64.5,21.5
2015-06-25T00:36:00,50.1,15.5,32.0,19.0,64.7,21.5
2015-06-25T00:37:00,50.2,15.6,32.0,19.0,65.0,21.5
2015-06-25T00:38:00,50.3,15.5,32.0,19.0,65.3,21.5
2015-06-25T00:39:00,50.4,15.6,32.0,19.0,65.2,21.5
2015-06-25T00:40:00,50.4,15.5,32.0,19.0,64.9,21.5
2015-06-25T00:41:00,50.6,15.5,32.0,19.0,65.0,21.5
2015-06-25T00:42:00,50.5,15.5,32.0,19.0,64.9,21.5
2015-06-25T00:43:00,50.8,15.5,32.0,19.0,64.7,21.5
2015-06-25T00:44:00,50.7,15.5,32.0,19.0,65.0,21.4
2015-06-25T00:45:00,51.2,15.4,32.0,19.0,65.0,21.4
2015-06-25T00:46:00,51.2,15.5,32.0,19.0,65.3,21.4
2015-06-25T00:47:00,51.2,15.4,32.0,19.0,65.3,21.4
2015-06-25T00:48:00,50.9,15.5,32.0,19.0,64.9,21.4
2015-06-25T00:49:00,51.1,15.5,32.0,19.0,65.5,21.3
2015-06-25T00:50:00,51.2,15.4,32.0,19.0,65.9,21.4
2015-06-25T00:51:00,51.4,15.4,32.0,19.0,65.4,21.4
2015-06-25T00:52:00,51.3,15.4,32.0,19.0,65.3,21.4
2015-06-25T00:53:00,51.3,15.5,32.0,19.0,65.3,21.4
