datetime,out_humidity,out_temperature,in_dht11_humidity,in_dht11_temperature,in_dht22_humidity,in_dht22_temperature
2015-01-25T00:00:00,72.5,12.7,34.0,17.0,71.9,19.3
2015-01-25T00:01:00,72.6,12.7,34.0,17.0,72.0,19.3
2015-01-25T00:02:00,72.7,12.7,34.0,17.0,72.2,19.3
2015-01-25T00:03:00,72.7,12.7,34.0,17.0,72.3,19.3
2015-01-25T00:04:00,72.9,12.6,34.0,17.0,72.0,19.3
2015-01-25T00:05:00,72.9,12.7,34.0,17.0,71.4,19.3
2015-01-25T00:06:00,72.7,12.7,34.0,17.0,71.7,19.3
2015-01-25T00:07:00,72.7,12.7,34.0,17.0,71.8,19.3
2015-01-25T00:08:00,72.8,12.7,34.0,17.0,71.9,19.2
2015-01-25T00:09:00,72.8,12.7,34.0,17.0,73.0,19.3
2015-01-25T00:10:00,72.5,12.7,34.0,17.0,72.3,19.3
2015-01-25T00:11:00,72.5,12.6,34.0,17.0,73.3,19.2
2015-01-25T00:12:00,72.3,12.6,34.0,17.0,72.7,19.2
2015-01-25T00:13:00,72.4,12.6,34.0,17.0,72.7,19.1
2015-01-25T00:14:00,72.6,12.4,34.0,17.0,72.9,19.1
2015-01-25T00:15:00,73.1,12.3,34.0,17.0,72.8,19.0
2015-01-25T00:16:00,73.6,12.1,34.0,17.0,73.4,19.0
2015-01-25T00:17:00,74.0,12.1,34.0,17.0,72.9,19.1
2015-01-25T00:18:00,74.0,12.1,34.0,17.0,72.8,19.1
2015-01-25T00:19:00,74.1,12.1,34.0,17.0,73.0,19.1
2015-01-25T00:20:00,74.0,12.1,34.0,17.0,73.0,19.1
2015-01-25T00:21:00,73.7,12.2,34.0,17.0,73.4,19.1
2015-01-25T00:22:00,73.4,12.2,34.0,17.0,73.4,19.1
2015-01-25T00:23:00,72.7,12.3,34.0,17.0,73.1,19.1
2015-01-25T00:24:00,72.7,12.3,34.0,17.0,72.9,19.1
2015-01-25T00:25:00,72.3,12.3,34.0,17.0,73.1,19.0
2015-01-25T00:26:00,72.5,12.3,34.0,17.0,72.7,19.0
2015-01-25T00:27:00,73.0,12.1,34.0,17.0,72.7,18.9
2015-01-25T00:28:00,73.4,12.0,34.0,17.0,72.6,18.9
2015-01-25T00:29:00,73.9,11.9,34.0,17.0,72.0,18.9
2015-01-25T00:30:00,74.3,11.8,34.0,17.0,72.3,18.9
2015-01-25T00:31:00,74.3,11.7,34.0,17.0,72.0,18.9
2015-01-25T00:32:00,74.6,11.7,34.0,17.0,72.7,18.9
2015-01-25T00:33:00,74.6,11.6,34.0,17.0,73.2,18.9
2015-01-25T00:34:00,74.4,11.7,34.0,17.0,72.9,18.9
2015-01-25T00:35:00,74.2,11.7,34.0,17.0,73.0,18.9
2015-01-25T00:36:00,73.9,11.8,34.0,17.0,72.6,18.9
2015-01-25T00:37:00,73.7,11.8,34.0,17.0,72.7,18.9
2015-01-25T00:38:00,74.5,11.6,34.0,17.0,72.3,18.8
