datetime,out_humidity,out_temperature,in_dht11_humidity,in_dht11_temperature,in_dht22_humidity,in_dht22_temperature
2015-02-08T00:00:00,80.2,16.8,36.0,19.0,79.7,22.1
2015-02-08T00:01:00,80.2,16.7,36.0,19.0,79.8,22.1
2015-02-08T00:02:00,80.2,16.8,36.0,19.0,80.3,22.1
2015-02-08T00:03:00,80.2,16.8,36.0,19.0,79.9,22.1
2015-02-08T00:04:00,80.2,16.7,36.0,19.0,79.7,22.1
2015-02-08T00:05:00,80.5,16.7,36.0,19.0,79.6,22.1
2015-02-08T00:06:00,80.4,16.7,36.0,19.0,79.8,22.0
2015-02-08T00:07:00,80.3,16.7,36.0,19.0,80.0,21.9
2015-02-08T00:08:00,80.2,16.7,36.0,19.0,80.2,21.9
2015-02-08T00:09:00,80.2,16.7,36.0,19.0,80.3,21.8
2015-02-08T00:10:00,80.2,16.7,36.0,19.0,80.6,21.8
2015-02-08T00:11:00,80.3,16.7,36.0,19.0,80.8,21.8
2015-02-08T00:12:00,80.5,16.7,36.0,19.0,80.6,21.8
2015-02-08T00:13:00,80.6,16.6,36.0,19.0,81.0,21.8
2015-02-08T00:14:00,80.7,16.6,36.0,19.0,81.3,21.8
2015-02-08T00:15:00,80.9,16.6,36.0,19.0,81.4,21.7
2015-02-08T00:16:00,81.3,16.6,36.0,19.0,81.8,21.6
2015-02-08T00:17:00,81.3,16.5,36.0,19.0,82.2,21.7
2015-02-08T00:18:00,81.0,16.6,36.0,19.0,82.4,21.7
2015-02-08T00:19:00,80.9,16.6,36.0,19.0,82.2,21.7
2015-02-08T00:20:00,80.9,16.6,36.0,19.0,82.6,21.6
2015-02-08T00:21:00,80.8,16.6,36.0,19.0,82.8,21.7
2015-02-08T00:22:00,80.7,16.7,36.0,19.0,82.6,21.6
2015-02-08T00:23:00,80.7,16.6,36.0,19.0,82.9,21.6
2015-02-08T00:24:00,80.7,16.6,36.0,19.0,82.9,21.6
2015-02-08T00:25:00,80.8,16.7,36.0,19.0,82.9,21.6
2015-02-08T00:26:00,80.6,16.7,36.0,19.0,83.2,21.6
2015-02-08T00:27:00,80.7,16.7,36.0,19.0,83.1,21.6
2015-02-08T00:28:00,80.6,16.7,36.0,19.0,83.2,21.6
2015-02-08T00:29:00,80.5,16.7,36.0,19.0,83.3,21.6
2015-02-08T00:30:00,80.5,16.7,36.0,19.0,83.2,21.6
2015-02-08T00:31:00,80.6,16.7,36.0,19.0,83.1,21.6
2015-02-08T00:32:00,80.7,16.6,36.0,19.0,83.5,21.5
2015-02-08T00:33:00,80.8,16.6,36.0,19.0,83.6,21.6
2015-02-08T00:34:00,80.9,16.6,36.0,19.0,83.6,21.6
2015-02-08T00:35:00,80.9,16.6,36.0,19.0,83.8,21.6
2015-02-08T00:36:00,81.0,16.6,36.0,19.0,83.9,21.6
2015-02-08T00:37:00,80.8,16.6,36.0,19.0,83.8,21.6
2015-02-08T00:38:00,80.7,16.6,36.0,19.0,83.8,21.6
2015-02-08T00:39:00,80.7,16.6,36.0,19.0,83.9,21.6
2015-02-08T00:40:00,80.8,16.6,36.0,19.0,84.0,21.6
2015-02-08T00:41:00,80.7,16.6,36.0,19.0,83.9,21.6
2015-02-08T00:42:00,80.7,16.7,36.0,19.0,83.8,21.6
2015-02-08T00:43:00,80.7,16.6,36.0,19.0,84.0,21.6
2015-02-08T00:44:00,80.6,16.6,36.0,19.0,83.9,21.6
2015-02-08T00:45:00,80.7,16.6,36.0,19.0,84.0,21.6
2015-02-08T00:46:00,80.7,16.6,36.0,19.0,84.1,21.6
2015-02-08T00:47:00,80.9,16.6,36.0,19.0,84.3,21.6
2015-02-08T00:48:00,80.8,16.6,36.0,19.0,84.4,21.6
2015-02-08T00:49:00,80.9,16.6,37.0,19.0,84.5,21.6
2015-02-08T00:50:00,80.9,16.6,37.0,19.0,84.3,21.6
2015-02-08T00:51:00,80.9,16.6,37.0,19.0,84.3,21.6
2015-02-08T00:52:00,80.9,16.5,37.0,19.0,84.3,21.6
2015-02-08T00:53:00,80.9,16.5,37.0,19.0,84.5,21.6
2015-02-08T00:54:00,81.0,16.6,37.0,19.0,84.4,21.6
2015-02-08T00:55:00,81.1,16.6,37.0,19.0,84.5,21.6
2015-02-08T00:56:00,80.9,16.5,37.0,19.0,84.8,21.6
2015-02-08T00:57:00,80.9,16.5,37.0,19.0,84.8,21.6
2015-02-08T00:58:00,80.9,16.6,37.0,19.0,84.8,21.6
2015-02-08T00:59:00,80.8,16.6,37.0,19.0,85.0,21.6
2015-02-08T01:00:00,80.6,16.6,37.0,19.0,85.2,21.6
2015-02-08T01:01:00,80.5,16.6,37.0,19.0,85.2,21.6
2015-02-08T01:02:00,80.7,16.6,37.0,19.0,85.4,21.6
2015-02-08T01:03:00,80.8,16.6,37.0,19.0,85.4,21.5
2015-02-08T01:04:00,80.7,16.6,37.0,19.0,85.2,21.5
2015-02-08T01:05:00,80.7,16.5,37.0,19.0,85.5,21.5
2015-02-08T01:06:00,80.9,16.6,37.0,19.0,85.4,21.5
2015-02-08T01:07:00,80.8,16.5,37.0,19.0,86.0,21.5
2015-02-08T01:08:00,80.9,16.6,37.0,19.0,85.9,21.5
2015-02-08T01:09:00,81.0,16.5,37.0,19.0,86.1,21.5
2015-02-08T01:10:00,81.1,16.5,37.0,19.0,86.4,21.5
2015-02-08T01:11:00,81.1,16.5,37.0,19.0,86.2,21.5
2015-02-08T01:12:00,81.1,16.5,37.0,19.0,86.3,21.5
2015-02-08T01:13:00,81.1,16.5,37.0,19.0,86.3,21.5
2015-02-08T01:14:00,81.1,16.5,37.0,19.0,86.7,21.5
2015-02-08T01:15:00,81.0,16.5,37.0,19.0,86.7,21.5
2015-02-08T01:16:00,81.2,16.5,37.0,19.0,86.7,21.5
2015-02-08T01:17:00,81.0,16.5,37.0,19.0,87.1,21.5
2015-02-08T01:18:00,80.9,16.6,37.0,19.0,87.0,21.5
2015-02-08T01:19:00,80.9,16.6,37.0,19.0,87.1,21.5
2015-02-08T01:20:00,80.9,16.6,37.0,19.0,87.2,21.5
2015-02-08T01:21:00,81.0,16.6,37.0,19.0,87.3,21.5
2015-02-08T01:22:00,81.1,16.6,37.0,19.0,87.0,21.5
2015-02-08T01:23:00,81.1,16.5,37.0,19.0,87.0,21.5
2015-02-08T01:24:00,81.1,16.5,37.0,19.0,87.0,21.4
2015-02-08T01:25:00,81.1,16.6,37.0,19.0,87.3,21.5
2015-02-08T01:26:00,81.0,16.5,37.0,19.0,87.1,21.5
2015-02-08T01:27:00,81.1,16.5,37.0,19.0,87.3,21.4
2015-02-08T01:28:00,81.0,16.5,37.0,19.0,87.3,21.4
2015-02-08T01:29:00,81.1,16.5,37.0,19.0,87.3,21.4
2015-02-08T01:30:00,81.2,16.6,37.0,19.0,87.1,21.4
2015-02-08T01:31:00,81.1,16.5,37.0,19.0,87.4,21.4
2015-02-08T01:32:00,81.0,16.6,37.0,19.0,87.3,21.4
2015-02-08T01:33:00,80.9,16.5,37.0,19.0,87.2,21.4
2015-02-08T01:34:00,80.9,16.5,37.0,19.0,87.2,21.4
2015-02-08T01:35:00,81.0,16.5,37.0,19.0,87.3,21.4
2015-02-08T01:36:00,81.1,16.5,37.0,19.0,87.4,21.4
2015-02-08T01:37:00,81.2,16.5,37.0,19.0,87.9,21.4
2015-02-08T01:38:00,81.2,16.6,37.0,19.0,87.8,21.4
2015-02-08T01:39:00,81.0,16.6,38.0,19.0,88.3,21.4
2015-02-08T01:40:00,80.9,16.6,38.0,19.0,88.8,21.4
2015-02-08T01:41:00,80.8,16.6,38.0,19.0,89.1,21.4
2015-02-08T01:42:00,80.9,16.6,38.0,19.0,88.9,21.4
2015-02-08T01:43:00,80.7,16.6,38.0,19.0,89.6,21.5
2015-02-08T01:44:00,80.7,16.5,38.0,19.0,89.2,21.5
2015-02-08T01:45:00,80.7,16.5,38.0,19.0,89.2,21.5
2015-02-08T01:46:00,80.6,16.6,38.0,19.0,89.7,21.5
2015-02-08T01:47:00,80.5,16.5,38.0,19.0,89.4,21.5
2015-02-08T01:48:00,80.5,16.5,38.0,19.0,89.4,21.5
2015-02-08T01:49:00,80.5,16.6,38.0,19.0,89.5,21.5
2015-02-08T01:50:00,80.2,16.6,38.0,19.0,89.6,21.5
2015-02-08T01:51:00,80.2,16.7,38.0,19.0,89.5,21.5
2015-02-08T01:52:00,80.2,16.7,38.0,19.0,89.6,21.5
2015-02-08T01:53:00,80.2,16.7,38.0,19.0,89.8,21.5
2015-02-08T01:54:00,80.2,16.7,38.0,19.0,90.3,21.5
2015-02-08T01:55:00,80.0,16.7,38.0,19.0,90.2,21.5
2015-02-08T01:56:00,79.9,16.7,38.0,19.0,90.5,21.5
2015-02-08T01:57:00,80.0,16.7,38.0,19.0,90.2,21.5
2015-02-08T01:58:00,80.0,16.7,38.0,19.0,89.9,21.6
2015-02-08T01:59:00,80.2,16.7,38.0,19.0,90.1,21.5
2015-02-08T02:00:00,80.1,16.8,38.0,19.0,89.8,21.5
2015-02-08T02:01:00,79.9,16.8,38.0,19.0,89.7,21.5
2015-02-08T02:02:00,79.8,16.8,38.0,19.0,90.1,21.5
2015-02-08T02:03:00,79.9,16.8,38.0,19.0,90.0,21.5
2015-02-08T02:04:00,79.9,16.8,38.0,19.0,89.7,21.5
2015-02-08T02:05:00,80.0,16.8,38.0,19.0,90.0,21.5
2015-02-08T02:06:00,79.6,16.8,38.0,19.0,90.0,21.5
2015-02-08T02:07:00,79.5,16.8,38.0,19.0,90.1,21.5
2015-02-08T02:08:00,79.4,16.8,38.0,19.0,89.9,21.5
2015-02-08T02:09:00,79.4,16.8,38.0,19.0,89.9,21.5
