datetime,out_humidity,out_temperature,in_dht11_humidity,in_dht11_temperature,in_dht22_humidity,in_dht22_temperature
2015-03-15T00:00:00,50.5,20.1,34.0,20.0,69.7,23.1
2015-03-15T00:01:00,50.6,20.1,34.0,20.0,69.8,23.1
2015-03-15T00:02:00,50.8,20.1,34.0,20.0,69.8,23.1
2015-03-15T00:03:00,50.9,20.1,34.0,20.0,69.9,23.1
2015-03-15T00:04:00,50.9,20.1,34.0,20.0,69.7,23.1
2015-03-15T00:05:00,51.1,20.1,34.0,20.0,70.0,23.1
2015-03-15T00:06:00,50.9,20.0,34.0,20.0,70.0,23.1
2015-03-15T00:07:00,51.3,20.0,34.0,20.0,70.0,23.1
2015-03-15T00:08:00,51.3,20.0,34.0,20.0,70.2,23.1
2015-03-15T00:09:00,51.3,20.0,34.0,20.0,70.3,23.1
2015-03-15T00:10:00,51.4,20.0,34.0,20.0,70.3,23.1
2015-03-15T00:11:00,51.1,20.0,34.0,20.0,70.5,23.1
2015-03-15T00:12:00,50.7,20.0,34.0,20.0,70.4,23.1
2015-03-15T00:13:00,51.2,20.0,34.0,20.0,70.4,23.1
2015-03-15T00:14:00,51.1,19.9,34.0,20.0,70.4,23.1
2015-03-15T00:15:00,51.1,19.9,34.0,20.0,70.5,23.1
2015-03-15T00:16:00,50.0,19.9,34.0,20.0,70.5,23.1
2015-03-15T00:17:00,49.9,19.9,34.0,20.0,70.4,23.1
2015-03-15T00:18:00,50.1,19.9,34.0,20.0,70.3,23.1
2015-03-15T00:19:00,50.2,19.9,34.0,20.0,70.4,23.1
2015-03-15T00:20:00,49.8,19.9,34.0,20.0,70.3,23.1
2015-03-15T00:21:00,50.2,19.9,34.0,20.0,69.5,23.1
2015-03-15T00:22:00,51.0,19.9,34.0,20.0,70.5,23.1
2015-03-15T00:23:00,52.5,19.9,34.0,20.0,70.1,23.1
2015-03-15T00:24:00,53.0,19.8,34.0,20.0,70.5,23.1
2015-03-15T00:25:00,53.4,19.8,34.0,20.0,70.3,23.1
2015-03-15T00:26:00,53.5,19.8,34.0,20.0,70.6,23.1
2015-03-15T00:27:00,53.8,19.8,34.0,20.0,70.8,23.1
2015-03-15T00:28:00,53.9,19.7,34.0,20.0,70.6,23.0
2015-03-15T00:29:00,54.0,19.7,34.0,20.0,70.9,23.0
2015-03-15T00:30:00,53.9,19.7,34.0,20.0,71.1,23.0
2015-03-15T00:31:00,53.9,19.7,34.0,20.0,71.2,23.0
2015-03-15T00:32:00,54.1,19.7,34.0,20.0,71.2,23.0
2015-03-15T00:33:00,54.1,19.7,34.0,20.0,71.3,23.0
2015-03-15T00:34:00,54.1,19.6,34.0,20.0,71.3,23.0
2015-03-15T00:35:00,54.0,19.6,34.0,20.0,71.3,23.0
2015-03-15T00:36:00,53.7,19.6,34.0,20.0,71.3,23.0
2015-03-15T00:37:00,53.7,19.6,34.0,20.0,71.5,23.0
2015-03-15T00:38:00,53.5,19.5,34.0,20.0,71.3,23.0
2015-03-15T00:39:00,53.1,19.6,34.0,20.0,71.5,23.0
2015-03-15T00:40:00,53.3,19.5,34.0,20.0,71.5,23.0
2015-03-15T00:41:00,53.4,19.5,34.0,20.0,71.5,23.0
2015-03-15T00:42:00,51.5,19.5,34.0,20.0,71.5,23.0
