datetime,out_humidity,out_temperature,in_dht11_humidity,in_dht11_temperature,in_dht22_humidity,in_dht22_temperature
2015-03-27T00:00:00,82.3,14.7,34.0,20.0,73.8,21.8
2015-03-27T00:01:00,81.9,14.8,34.0,20.0,73.7,21.8
2015-03-27T00:02:00,81.6,14.8,34.0,20.0,73.5,21.8
2015-03-27T00:03:00,81.4,14.9,34.0,20.0,73.6,21.8
2015-03-27T00:04:00,81.1,14.9,34.0,20.0,73.5,21.8
2015-03-27T00:05:00,80.7,15.0,34.0,20.0,73.3,21.8
2015-03-27T00:06:00,80.8,14.9,34.0,20.0,73.3,21.8
2015-03-27T00:07:00,80.8,14.8,34.0,20.0,73.3,21.8
2015-03-27T00:08:00,82.1,14.6,34.0,20.0,73.3,21.8
2015-03-27T00:09:00,82.2,14.6,34.0,20.0,73.4,21.8
2015-03-27T00:10:00,82.3,14.6,34.0,20.0,73.5,21.8
2015-03-27T00:11:00,82.2,14.5,34.0,20.0,73.3,21.8
2015-03-27T00:12:00,82.0,14.6,34.0,20.0,73.3,21.8
2015-03-27T00:13:00,81.6,14.6,34.0,20.0,73.3,21.8
2015-03-27T00:14:00,81.3,14.7,34.0,20.0,73.2,21.8
2015-03-27T00:15:00,81.2,14.7,34.0,20.0,73.1,21.8
2015-03-27T00:16:00,80.7,14.8,34.0,20.0,73.5,21.8
2015-03-27T00:17:00,80.9,14.8,34.0,20.0,73.5,21.8
2015-03-27T00:18:00,80.4,14.9,34.0,20.0,73.4,21.8
2015-03-27T00:19:00,80.2,14.9,34.0,20.0,73.2,21.8
2015-03-27T00:20:00,80.4,14.8,34.0,20.0,73.3,21.8
2015-03-27T00:21:00,80.3,14.8,34.0,20.0,73.1,21.8
2015-03-27T00:22:00,80.1,14.9,34.0,20.0,73.2,21.8
2015-03-27T00:23:00,80.5,14.7,34.0,20.0,73.0,21.8
2015-03-27T00:24:00,81.9,14.5,34.0,20.0,72.9,21.8
2015-03-27T00:25:00,82.5,14.3,33.0,20.0,72.9,21.8
2015-03-27T00:26:00,82.8,14.3,33.0,20.0,73.3,21.8
2015-03-27T00:27:00,82.8,14.3,34.0,20.0,73.2,21.7
2015-03-27T00:28:00,82.1,14.5,34.0,20.0,73.2,21.7
2015-03-27T00:29:00,82.0,14.4,33.0,20.0,73.4,21.7
2015-03-27T00:30:00,81.6,14.5,33.0,20.0,73.4,21.7
2015-03-27T00:31:00,81.3,14.6,34.0,20.0,73.3,21.7
2015-03-27T00:32:00,81.1,14.7,33.0,20.0,73.2,21.7
2015-03-27T00:33:00,81.1,14.7,33.0,20.0,73.3,21.7
2015-03-27T00:34:00,81.1,14.6,33.0,20.0,73.4,21.7
2015-03-27T00:35:00,80.8,14.6,33.0,20.0,73.1,21.7
2015-03-27T00:36:00,81.1,14.7,34.0,20.0,73.4,21.7
2015-03-27T00:37:00,81.1,14.6,34.0,20.0,73.1,21.8
2015-03-27T00:38:00,81.1,14.6,33.0,20.0,73.2,21.7
2015-03-27T00:39:00,81.9,14.4,33.0,20.0,73.1,21.7
2015-03-27T00:40:00,83.1,14.3,33.0,20.0,72.4,21.6
2015-03-27T00:41:00,83.0,14.3,33.0,20.0,72.9,21.6
2015-03-27T00:42:00,82.2,14.4,33.0,20.0,72.7,21.6
2015-03-27T00:43:00,81.7,14.4,33.0,20.0,72.8,21.6
2015-03-27T00:44:00,81.6,14.4,33.0,20.0,73.1,21.6
2015-03-27T00:45:00,81.9,14.4,33.0,20.0,73.1,21.6
2015-03-27T00:46:00,81.5,14.4,33.0,20.0,73.3,21.5
2015-03-27T00:47:00,82.0,14.2,33.0,20.0,73.3,21.5
2015-03-27T00:48:00,82.5,14.1,33.0,20.0,73.6,21.5
2015-03-27T00:49:00,83.2,14.1,33.0,20.0,73.4,21.4
2015-03-27T00:50:00,83.1,14.1,33.0,20.0,74.0,21.4
2015-03-27T00:51:00,82.6,14.2,33.0,20.0,73.3,21.4
2015-03-27T00:52:00,82.0,14.2,33.0,20.0,73.8,21.5
2015-03-27T00:53:00,82.0,14.3,34.0,20.0,73.8,21.4
2015-03-27T00:54:00,81.4,14.4,33.0,20.0,73.8,21.4
2015-03-27T00:55:00,81.3,14.4,33.0,20.0,73.9,21.5
2015-03-27T00:56:00,81.1,14.4,33.0,20.0,73.6,21.5
2015-03-27T00:57:00,81.0,14.4,33.0,20.0,73.9,21.4
2015-03-27T00:58:00,81.1,14.4,33.0,20.0,73.8,21.5
2015-03-27T00:59:00,81.1,14.4,33.0,20.0,73.9,21.5
2015-03-27T01:00:00,81.1,14.4,33.0,20.0,74.0,21.5
2015-03-27T01:01:00,80.7,14.4,33.0,20.0,73.6,21.4
2015-03-27T01:02:00,80.4,14.5,33.0,20.0,74.0,21.4
2015-03-27T01:03:00,80.5,14.4,33.0,20.0,73.7,21.4
2015-03-27T01:04:00,80.6,14.4,33.0,20.0,73.6,21.4
2015-03-27T01:05:00,80.5,14.4,33.0,20.0,73.3,21.4
2015-03-27T01:06:00,80.2,14.5,33.0,20.0,73.5,21.4
2015-03-27T01:07:00,80.1,14.5,33.0,20.0,73.9,21.4
2015-03-27T01:08:00,80.2,14.5,33.0,20.0,73.4,21.5
2015-03-27T01:09:00,80.1,14.5,33.0,20.0,73.5,21.5
2015-03-27T01:10:00,81.0,14.3,33.0,20.0,73.5,21.5
2015-03-27T01:11:00,81.4,14.3,33.0,20.0,73.4,21.5
2015-03-27T01:12:00,81.5,14.3,33.0,20.0,73.3,21.5
2015-03-27T01:13:00,81.5,14.3,33.0,20.0,73.0,21.4
2015-03-27T01:14:00,81.3,14.4,33.0,20.0,73.2,21.4
2015-03-27T01:15:00,81.7,14.4,33.0,20.0,73.2,21.3
2015-03-27T01:16:00,81.9,14.3,33.0,20.0,73.7,21.3
2015-03-27T01:17:00,81.7,14.3,33.0,20.0,73.8,21.3
2015-03-27T01:18:00,81.5,14.4,33.0,20.0,73.4,21.4
2015-03-27T01:19:00,81.9,14.3,33.0,20.0,73.5,21.3
2015-03-27T01:20:00,81.6,14.3,33.0,20.0,73.3,21.3
2015-03-27T01:21:00,81.1,14.4,33.0,20.0,73.5,21.3
2015-03-27T01:22:00,81.2,14.3,33.0,20.0,74.0,21.3
2015-03-27T01:23:00,81.1,14.3,33.0,20.0,73.8,21.3
2015-03-27T01:24:00,81.4,14.3,33.0,20.0,73.2,21.3
2015-03-27T01:25:00,81.1,14.3,33.0,20.0,73.9,21.3
2015-03-27T01:26:00,81.3,14.3,33.0,20.0,73.4,21.3
2015-03-27T01:27:00,81.2,14.2,33.0,20.0,73.5,21.3
2015-03-27T01:28:00,81.1,14.2,33.0,20.0,73.3,21.3
