datetime,out_humidity,out_temperature,in_dht11_humidity,in_dht11_temperature,in_dht22_humidity,in_dht22_temperature
2015-01-26T00:00:00,68.2,13.6,33.0,18.0,63.7,20.7
2015-01-26T00:01:00,67.9,13.6,33.0,18.0,63.4,20.7
2015-01-26T00:02:00,68.0,13.6,33.0,18.0,63.2,20.7
2015-01-26T00:03:00,68.0,13.6,33.0,18.0,62.8,20.8
2015-01-26T00:04:00,68.1,13.6,33.0,18.0,62.9,20.9
2015-01-26T00:05:00,68.0,13.6,33.0,18.0,62.5,20.8
2015-01-26T00:06:00,68.2,13.7,33.0,18.0,63.4,20.8
2015-01-26T00:07:00,68.0,13.6,33.0,18.0,63.8,20.7
2015-01-26T00:08:00,68.2,13.6,33.0,18.0,63.8,20.7
2015-01-26T00:09:00,68.4,13.6,33.0,18.0,63.8,20.7
2015-01-26T00:10:00,68.6,13.7,33.0,18.0,63.8,20.6
2015-01-26T00:11:00,68.8,13.6,33.0,18.0,64.1,20.5
2015-01-26T00:12:00,69.1,13.6,33.0,18.0,64.2,20.5
2015-01-26T00:13:00,69.0,13.6,33.0,18.0,64.3,20.6
2015-01-26T00:14:00,68.8,13.5,33.0,18.0,64.0,20.6
2015-01-26T00:15:00,68.5,13.5,33.0,18.0,63.9,20.7
2015-01-26T00:16:00,68.6,13.4,33.0,18.0,63.7,20.8
2015-01-26T00:17:00,68.1,13.4,33.0,18.0,63.6,20.9
2015-01-26T00:18:00,68.0,13.4,33.0,18.0,63.8,20.9
2015-01-26T00:19:00,67.9,13.4,33.0,18.0,63.5,20.9
2015-01-26T00:20:00,67.8,13.4,33.0,18.0,63.3,20.8
2015-01-26T00:21:00,67.6,13.4,33.0,18.0,63.5,20.8
2015-01-26T00:22:00,67.3,13.4,33.0,18.0,63.7,20.7
2015-01-26T00:23:00,67.3,13.5,33.0,18.0,63.8,20.6
2015-01-26T00:24:00,67.5,13.5,33.0,18.0,64.3,20.6
2015-01-26T00:25:00,67.4,13.4,33.0,18.0,64.4,20.6
2015-01-26T00:26:00,67.4,13.5,33.0,18.0,64.1,20.7
2015-01-26T00:27:00,67.3,13.5,33.0,18.0,63.8,20.7
2015-01-26T00:28:00,67.5,13.3,33.0,18.0,63.7,20.8
2015-01-26T00:29:00,67.8,13.3,33.0,18.0,63.4,20.9
2015-01-26T00:30:00,67.8,13.3,33.0,18.0,63.2,21.0
2015-01-26T00:31:00,68.0,13.2,33.0,18.0,63.0,21.0
2015-01-26T00:32:00,68.4,13.2,33.0,18.0,62.9,21.0
2015-01-26T00:33:00,68.4,13.2,33.0,18.0,63.0,20.9
2015-01-26T00:34:00,68.6,13.2,33.0,18.0,63.3,20.9
