datetime,out_humidity,out_temperature,in_dht11_humidity,in_dht11_temperature,in_dht22_humidity,in_dht22_temperature
2015-05-11T00:00:00,86.3,12.2,32.0,16.0,61.8,18.2
2015-05-11T00:01:00,86.6,12.2,32.0,16.0,61.9,18.2
2015-05-11T00:02:00,86.8,12.2,32.0,16.0,62.0,18.2
2015-05-11T00:03:00,86.6,12.2,32.0,16.0,62.0,18.1
2015-05-11T00:04:00,86.6,12.2,32.0,16.0,62.2,18.1
2015-05-11T00:05:00,87.0,12.2,32.0,16.0,62.2,18.1
2015-05-11T00:06:00,86.8,12.2,32.0,16.0,62.3,18.1
2015-05-11T00:07:00,86.7,12.2,31.0,17.0,62.1,18.2
2015-05-11T00:08:00,87.0,12.2,31.0,17.0,61.8,18.2
2015-05-11T00:09:00,86.9,12.2,31.0,17.0,61.8,18.2
2015-05-11T00:10:00,86.8,12.2,32.0,16.0,61.8,18.2
2015-05-11T00:11:00,86.8,12.2,31.0,17.0,61.9,18.2
2015-05-11T00:12:00,87.7,12.1,32.0,16.0,62.0,18.2
2015-05-11T00:13:00,87.6,12.1,32.0,16.0,62.0,18.2
2015-05-11T00:14:00,87.6,12.1,32.0,16.0,62.2,18.1
2015-05-11T00:15:00,87.6,12.1,32.0,16.0,62.3,18.1
2015-05-11T00:16:00,87.7,12.1,32.0,16.0,62.4,18.0
2015-05-11T00:17:00,87.6,12.2,32.0,16.0,62.5,18.1
2015-05-11T00:18:00,87.4,12.2,32.0,16.0,62.3,18.1
2015-05-11T00:19:00,87.4,12.2,32.0,16.0,62.1,18.2
2015-05-11T00:20:00,87.4,12.2,31.0,17.0,62.0,18.2
2015-05-11T00:21:00,87.6,12.1,32.0,16.0,62.0,18.2
2015-05-11T00:22:00,87.5,12.1,32.0,16.0,62.2,18.1
2015-05-11T00:23:00,87.4,12.2,32.0,16.0,62.2,18.1
2015-05-11T00:24:00,87.5,12.2,32.0,16.0,62.3,18.1
2015-05-11T00:25:00,87.1,12.2,32.0,16.0,62.3,18.0
2015-05-11T00:26:00,87.4,12.2,32.0,16.0,62.4,18.0
2015-05-11T00:27:00,87.5,12.2,32.0,16.0,62.6,18.0
2015-05-11T00:28:00,87.3,12.2,32.0,16.0,62.6,18.0
2015-05-11T00:29:00,87.1,12.2,31.0,17.0,62.5,18.1
2015-05-11T00:30:00,87.5,12.2,31.0,17.0,62.3,18.1
2015-05-11T00:31:00,87.6,12.2,32.0,16.0,62.3,18.1
2015-05-11T00:32:00,87.8,12.2,32.0,16.0,62.3,18.1
2015-05-11T00:33:00,87.6,12.2,32.0,16.0,62.3,18.1
2015-05-11T00:34:00,87.5,12.2,32.0,16.0,62.4,18.1
2015-05-11T00:35:00,87.8,12.2,32.0,16.0,62.5,18.1
2015-05-11T00:36:00,88.3,12.1,32.0,16.0,62.5,18.0
2015-05-11T00:37:00,88.4,12.1,32.0,16.0,62.6,18.0
2015-05-11T00:38:00,88.2,12.1,32.0,16.0,62.6,18.0
2015-05-11T00:39:00,88.3,12.1,32.0,16.0,62.6,18.1
2015-05-11T00:40:00,88.1,12.1,32.0,16.0,62.5,18.1
2015-05-11T00:41:00,87.9,12.2,32.0,16.0,62.4,18.1
2015-05-11T00:42:00,87.7,12.2,32.0,16.0,62.4,18.1
2015-05-11T00:43:00,87.6,12.2,32.0,16.0,62.5,18.1
2015-05-11T00:44:00,88.1,12.1,32.0,16.0,62.5,18.0
2015-05-11T00:45:00,88.1,12.1,32.0,16.0,62.6,18.0
2015-05-11T00:46:00,88.7,12.1,32.0,16.0,62.7,18.0
2015-05-11T00:47:00,88.9,12.0,32.0,16.0,62.8,18.0
2015-05-11T00:48:00,89.1,12.0,32.0,16.0,62.8,18.0
2015-05-11T00:49:00,89.1,12.0,31.0,17.0,62.7,18.0
2015-05-11T00:50:00,89.3,12.0,32.0,16.0,62.6,18.1
2015-05-11T00:51:00,89.5,11.9,32.0,16.0,62.5,18.1
2015-05-11T00:52:00,89.6,11.9,32.0,16.0,62.5,18.0
2015-05-11T00:53:00,89.5,12.0,32.0,16.0,62.6,18.1
