datetime,out_humidity,out_temperature,in_dht11_humidity,in_dht11_temperature,in_dht22_humidity,in_dht22_temperature
2015-07-07T00:00:00,24.6,17.9,45.0,20.0,86.0,22.2
2015-07-07T00:01:00,24.7,17.8,45.0,20.0,85.9,22.2
2015-07-07T00:02:00,24.7,17.9,45.0,20.0,86.4,22.2
2015-07-07T00:03:00,24.6,17.9,45.0,20.0,86.5,22.2
2015-07-07T00:04:00,24.5,17.9,45.0,20.0,86.7,22.2
2015-07-07T00:05:00,24.5,18.0,45.0,20.0,86.5,22.2
2015-07-07T00:06:00,24.4,17.9,45.0,20.0,86.8,22.2
2015-07-07T00:07:00,24.5,17.9,45.0,20.0,87.0,22.2
2015-07-07T00:08:00,24.6,17.9,45.0,20.0,86.8,22.2
2015-07-07T00:09:00,24.7,17.9,45.0,20.0,87.0,22.2
2015-07-07T00:10:00,24.7,17.9,45.0,20.0,87.1,22.1
2015-07-07T00:11:00,24.7,17.9,45.0,20.0,87.2,22.1
2015-07-07T00:12:00,24.9,17.9,45.0,20.0,87.1,22.1
2015-07-07T00:13:00,24.7,17.8,45.0,20.0,87.0,22.2
2015-07-07T00:14:00,25.0,17.8,45.0,20.0,87.3,22.1
2015-07-07T00:15:00,25.0,17.8,45.0,20.0,87.2,22.1
2015-07-07T00:16:00,25.2,17.7,45.0,20.0,87.0,22.1
2015-07-07T00:17:00,25.4,17.7,45.0,20.0,87.3,22.1
2015-07-07T00:18:00,25.5,17.7,45.0,20.0,87.3,22.1
2015-07-07T00:19:00,25.6,17.7,45.0,20.0,87.2,22.1
2015-07-07T00:20:00,25.7,17.7,45.0,20.0,87.1,22.0
2015-07-07T00:21:00,25.6,17.7,45.0,20.0,87.0,22.1
2015-07-07T00:22:00,25.4,17.7,45.0,20.0,87.3,22.1
2015-07-07T00:23:00,25.3,17.8,45.0,20.0,87.5,22.1
2015-07-07T00:24:00,25.5,17.8,45.0,20.0,87.5,22.1
2015-07-07T00:25:00,25.4,17.8,45.0,20.0,87.3,22.1
2015-07-07T00:26:00,25.4,17.7,45.0,20.0,87.1,22.1
2015-07-07T00:27:00,25.5,17.7,45.0,20.0,87.2,22.1
2015-07-07T00:28:00,25.4,17.8,45.0,20.0,87.1,22.1
2015-07-07T00:29:00,25.7,17.7,45.0,20.0,87.3,22.1
2015-07-07T00:30:00,25.5,17.8,45.0,20.0,87.2,22.1
2015-07-07T00:31:00,25.3,17.8,45.0,20.0,87.4,22.0
2015-07-07T00:32:00,25.1,17.8,45.0,20.0,87.5,22.1
2015-07-07T00:33:00,25.3,17.8,45.0,20.0,87.5,22.1
